time/s	freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	
31/08/2025 08:46:47.4039	1,0013975E-001	3,8768339E-001	6,5830879E-002
31/08/2025 08:47:13.8976	7,9421178E-002	3,9893535E-001	7,3190354E-002
31/08/2025 08:47:47.2384	6,3101739E-002	4,1271526E-001	7,8564219E-002
31/08/2025 08:48:29.1771	5,0154075E-002	4,2793453E-001	8,1985041E-002
31/08/2025 08:49:22.0122	3,9804459E-002	4,4509497E-001	8,5422717E-002
31/08/2025 08:50:28.5732	3,1592205E-002	4,6334147E-001	8,5241757E-002
31/08/2025 08:51:52.1927	2,5144994E-002	4,8153260E-001	8,0231108E-002
31/08/2025 08:53:37.5817	1,9949391E-002	4,9785006E-001	7,1733057E-002
31/08/2025 08:55:50.1307	1,5860692E-002	5,0975353E-001	6,2047374E-002
31/08/2025 08:58:37.2810	1,2576789E-002	5,1771253E-001	5,2446239E-002
31/08/2025 09:02:07.3008	1,0009170E-002	5,2235657E-001	4,4886857E-002
31/08/2025 09:02:08.1365	1,9999814E+005	2,8151646E-001	-3,6846220E-002
31/08/2025 09:02:08.5705	1,5885727E+005	2,9524368E-001	-2,5777776E-002
31/08/2025 09:02:09.0045	1,2618765E+005	3,0220160E-001	-1,8928505E-002
31/08/2025 09:02:09.2985	1,0022640E+005	3,0557925E-001	-1,4087550E-002
31/08/2025 09:02:10.9935	7,9609563E+004	3,0705857E-001	-1,0478434E-002
31/08/2025 09:02:12.6875	6,3233004E+004	3,0755401E-001	-7,9946751E-003
31/08/2025 09:02:14.1015	5,0224539E+004	3,0800760E-001	-6,2872167E-003
31/08/2025 09:02:14.8155	3,9897566E+004	3,0838314E-001	-4,7854432E-003
31/08/2025 09:02:15.2495	3,1686090E+004	3,0861822E-001	-3,7083414E-003
31/08/2025 09:02:15.6835	2,5172580E+004	3,0883744E-001	-2,4102277E-003
31/08/2025 09:02:16.1175	1,9995176E+004	3,0897072E-001	-1,4967150E-003
31/08/2025 09:02:16.5515	1,5884798E+004	3,0905461E-001	-7,2556204E-004
31/08/2025 09:02:16.9855	1,2618766E+004	3,0933088E-001	-2,0008670E-004
31/08/2025 09:02:17.4195	1,0020785E+004	3,0961490E-001	2,8147711E-004
31/08/2025 09:02:17.9108	7,9597607E+003	3,0997199E-001	8,2341162E-004
31/08/2025 09:02:18.4923	6,3238188E+003	3,1002429E-001	1,0814812E-003
31/08/2025 09:02:18.9618	5,0216069E+003	3,1050804E-001	1,6091035E-003
31/08/2025 09:02:19.6520	3,9861731E+003	3,1080326E-001	1,6618596E-003
31/08/2025 09:02:20.1190	3,1669595E+003	3,1096393E-001	1,9339327E-003
31/08/2025 09:02:20.5847	2,5158047E+003	3,1139165E-001	2,1534339E-003
31/08/2025 09:02:21.0520	1,9980818E+003	3,1186673E-001	2,4588811E-003
31/08/2025 09:02:21.5190	1,5884750E+003	3,1222513E-001	2,7134442E-003
31/08/2025 09:02:21.9848	1,2604036E+003	3,1241664E-001	2,6371253E-003
31/08/2025 09:02:22.4515	1,0016024E+003	3,1302488E-001	2,9372897E-003
31/08/2025 09:02:22.9187	7,9525409E+002	3,1334552E-001	3,2010151E-003
31/08/2025 09:02:23.3862	6,3181964E+002	3,1388471E-001	3,4064788E-003
31/08/2025 09:02:23.8530	5,0208865E+002	3,1434155E-001	3,3804248E-003
31/08/2025 09:02:24.3205	3,9859698E+002	3,1488791E-001	3,8758784E-003
31/08/2025 09:02:24.7857	3,1672299E+002	3,1535679E-001	3,8664129E-003
31/08/2025 09:02:25.2505	2,5169135E+002	3,1608829E-001	4,2186654E-003
31/08/2025 09:02:25.7190	1,9980818E+002	3,1648317E-001	4,5720893E-003
31/08/2025 09:02:26.1886	1,5862943E+002	3,1715491E-001	4,7263266E-003
31/08/2025 09:02:26.6532	1,2600809E+002	3,1794065E-001	5,0813151E-003
31/08/2025 09:02:27.1205	1,0016024E+002	3,1871879E-001	5,2212272E-003
31/08/2025 09:02:27.5910	7,9516548E+001	3,1954804E-001	5,5803675E-003
31/08/2025 09:02:28.0707	6,3160763E+001	3,2044485E-001	5,9179007E-003
31/08/2025 09:02:28.5380	5,0208866E+001	3,2110155E-001	6,1836457E-003
31/08/2025 09:02:29.0055	3,9859695E+001	3,2194385E-001	6,5217395E-003
31/08/2025 09:02:29.4513	3,1672298E+001	3,2300612E-001	6,9073685E-003
31/08/2025 09:02:29.9167	2,5136747E+001	3,2406387E-001	7,2053485E-003
31/08/2025 09:02:30.3850	1,9980818E+001	3,2504022E-001	7,6317764E-003
31/08/2025 09:02:30.8290	1,5857577E+001	3,2632783E-001	8,0596600E-003
31/08/2025 09:02:31.3759	1,2600809E+001	3,2744643E-001	8,3150463E-003
31/08/2025 09:02:31.8415	1,0016025E+001	3,2879952E-001	8,6183120E-003
31/08/2025 09:02:32.4162	7,9557004E+000	3,3007810E-001	8,8867825E-003
31/08/2025 09:02:32.7962	6,3105812E+000	3,3136779E-001	9,1403201E-003
31/08/2025 09:02:33.2652	5,0144420E+000	3,3262461E-001	9,4359377E-003
31/08/2025 09:02:33.8387	3,9859698E+000	3,3383551E-001	9,9118995E-003
31/08/2025 09:02:34.5468	3,1655185E+000	3,3470505E-001	1,0068277E-002
31/08/2025 09:02:35.4248	2,5136747E+000	3,3581242E-001	1,0975805E-002
31/08/2025 09:02:36.5178	1,9970603E+000	3,3668453E-001	1,1863085E-002
31/08/2025 09:02:37.8842	1,5846856E+000	3,3800247E-001	1,2993908E-002
31/08/2025 09:02:40.4361	1,2596742E+000	3,3907697E-001	1,4846904E-002
31/08/2025 09:02:42.5742	1,0000639E+000	3,4045297E-001	1,6756348E-002
31/08/2025 09:02:45.2562	7,9443753E-001	3,4227934E-001	1,9317724E-002
31/08/2025 09:02:48.6220	6,3126212E-001	3,4432498E-001	2,2747315E-002
31/08/2025 09:02:52.8512	5,0118679E-001	3,4639508E-001	2,6138844E-002
31/08/2025 09:02:58.1588	3,9867833E-001	3,4955457E-001	2,9819457E-002
31/08/2025 09:03:04.8399	3,1619310E-001	3,5378256E-001	3,4679573E-002
31/08/2025 09:03:13.2415	2,5117347E-001	3,5810769E-001	4,0347040E-002
31/08/2025 09:03:23.7936	1,9980818E-001	3,6300457E-001	4,5796279E-002
31/08/2025 09:03:37.0884	1,5846856E-001	3,6976540E-001	5,1242836E-002
31/08/2025 09:03:53.8135	1,2590654E-001	3,7798223E-001	5,7786204E-002
31/08/2025 09:04:14.8339	1,0013975E-001	3,8717780E-001	6,5798193E-002
31/08/2025 09:04:41.3285	7,9421178E-002	3,9842644E-001	7,3173463E-002
31/08/2025 09:05:14.6683	6,3101739E-002	4,1223800E-001	7,8522190E-002
31/08/2025 09:05:56.6069	5,0154075E-002	4,2748350E-001	8,1973784E-002
31/08/2025 09:06:49.4409	3,9804459E-002	4,4470477E-001	8,5481763E-002
31/08/2025 09:07:56.0009	3,1592205E-002	4,6303472E-001	8,5479535E-002
31/08/2025 09:09:19.6193	2,5144994E-002	4,8106349E-001	8,0612361E-002
31/08/2025 09:11:05.0083	1,9949391E-002	4,9717623E-001	7,2076365E-002
31/08/2025 09:13:17.5574	1,5860692E-002	5,0894231E-001	6,2183984E-002
31/08/2025 09:16:04.7078	1,2576789E-002	5,1663625E-001	5,2488808E-002
31/08/2025 09:19:34.7285	1,0009170E-002	5,2116758E-001	4,4386610E-002
31/08/2025 09:19:35.5646	1,9999814E+005	2,8036222E-001	-3,6705256E-002
31/08/2025 09:19:35.9986	1,5885727E+005	2,9399177E-001	-2,4567137E-002
31/08/2025 09:19:36.4326	1,2618765E+005	3,0138072E-001	-1,8759141E-002
31/08/2025 09:19:36.7266	1,0022640E+005	3,0501124E-001	-1,3594698E-002
31/08/2025 09:19:38.4206	7,9609563E+004	3,0654305E-001	-1,0263474E-002
31/08/2025 09:19:40.1146	6,3233004E+004	3,0716681E-001	-7,9767760E-003
31/08/2025 09:19:41.6686	5,0224539E+004	3,0753291E-001	-6,4449930E-003
31/08/2025 09:19:42.3826	3,9897566E+004	3,0782595E-001	-4,7308537E-003
31/08/2025 09:19:42.8166	3,1686090E+004	3,0814037E-001	-3,4655696E-003
31/08/2025 09:19:43.2506	2,5172580E+004	3,0815515E-001	-2,4224170E-003
31/08/2025 09:19:43.6856	1,9995176E+004	3,0841145E-001	-1,3162384E-003
31/08/2025 09:19:44.1196	1,5884798E+004	3,0867547E-001	-7,8151666E-004
31/08/2025 09:19:44.5536	1,2618766E+004	3,0892104E-001	-2,2558384E-005
31/08/2025 09:19:44.9886	1,0020785E+004	3,0891511E-001	3,6290675E-004
31/08/2025 09:19:45.4798	7,9597607E+003	3,0908069E-001	8,7091437E-004
31/08/2025 09:19:46.0614	6,3238188E+003	3,0955571E-001	1,2216961E-003
31/08/2025 09:19:46.5308	5,0216069E+003	3,0973598E-001	1,4584023E-003
31/08/2025 09:19:47.2210	3,9861731E+003	3,1009817E-001	1,7190377E-003
31/08/2025 09:19:47.6880	3,1669595E+003	3,1055093E-001	2,0178338E-003
31/08/2025 09:19:48.1538	2,5158047E+003	3,1077254E-001	2,0888974E-003
31/08/2025 09:19:48.6220	1,9980818E+003	3,1118587E-001	2,4025443E-003
31/08/2025 09:19:49.0890	1,5884750E+003	3,1143671E-001	2,6671705E-003
31/08/2025 09:19:49.5548	1,2604036E+003	3,1191579E-001	2,8289380E-003
31/08/2025 09:19:50.0215	1,0016024E+003	3,1245860E-001	2,9134343E-003
31/08/2025 09:19:50.4888	7,9525409E+002	3,1279233E-001	3,1601770E-003
31/08/2025 09:19:50.9553	6,3181964E+002	3,1328017E-001	3,5135942E-003
31/08/2025 09:19:51.4220	5,0208865E+002	3,1377548E-001	3,5434819E-003
31/08/2025 09:19:51.8895	3,9859698E+002	3,1416607E-001	3,7968368E-003
31/08/2025 09:19:52.3548	3,1672299E+002	3,1480941E-001	4,0241717E-003
31/08/2025 09:19:52.8195	2,5169135E+002	3,1538203E-001	4,4120639E-003
31/08/2025 09:19:53.2880	1,9980818E+002	3,1607485E-001	4,5455196E-003
31/08/2025 09:19:53.7576	1,5862943E+002	3,1677851E-001	4,7239112E-003
31/08/2025 09:19:54.2222	1,2600809E+002	3,1751248E-001	4,9527339E-003
31/08/2025 09:19:54.6895	1,0016024E+002	3,1799877E-001	5,2490663E-003
31/08/2025 09:19:55.1611	7,9516548E+001	3,1890628E-001	5,4244664E-003
31/08/2025 09:19:55.6397	6,3160763E+001	3,1958720E-001	5,9010140E-003
31/08/2025 09:19:56.1060	5,0208866E+001	3,2064253E-001	6,2645883E-003
31/08/2025 09:19:56.5735	3,9859695E+001	3,2155281E-001	6,5023238E-003
31/08/2025 09:19:57.0193	3,1672298E+001	3,2230857E-001	6,9689043E-003
31/08/2025 09:19:57.4848	2,5136747E+001	3,2327694E-001	7,4413372E-003
31/08/2025 09:19:57.9521	1,9980818E+001	3,2464090E-001	7,6535884E-003
31/08/2025 09:19:58.3960	1,5857577E+001	3,2562712E-001	7,7884644E-003
31/08/2025 09:19:58.9430	1,2600809E+001	3,2709855E-001	8,3159534E-003
31/08/2025 09:19:59.4085	1,0016025E+001	3,2801437E-001	8,6322399E-003
31/08/2025 09:19:59.9833	7,9557004E+000	3,2962725E-001	8,8667898E-003
31/08/2025 09:20:00.3633	6,3105812E+000	3,3056965E-001	9,1867298E-003
31/08/2025 09:20:00.8323	5,0144420E+000	3,3194587E-001	9,2343716E-003
31/08/2025 09:20:01.4058	3,9859698E+000	3,3307549E-001	9,7079035E-003
31/08/2025 09:20:02.1138	3,1655185E+000	3,3431259E-001	1,0378227E-002
31/08/2025 09:20:02.9918	2,5136747E+000	3,3507639E-001	1,0986088E-002
31/08/2025 09:20:04.0848	1,9970603E+000	3,3630583E-001	1,1714087E-002
31/08/2025 09:20:05.4512	1,5846856E+000	3,3743808E-001	1,3369924E-002
31/08/2025 09:20:08.0030	1,2596742E+000	3,3845615E-001	1,4823112E-002
31/08/2025 09:20:10.1413	1,0000639E+000	3,3999363E-001	1,6823266E-002
31/08/2025 09:20:12.8233	7,9443753E-001	3,4161052E-001	1,9646203E-002
31/08/2025 09:20:16.1877	6,3126212E-001	3,4333137E-001	2,2708036E-002
31/08/2025 09:20:20.4194	5,0118679E-001	3,4603649E-001	2,5758671E-002
31/08/2025 09:20:25.7263	3,9867833E-001	3,4935930E-001	3,0090669E-002
31/08/2025 09:20:32.4077	3,1619310E-001	3,5283384E-001	3,5158768E-002
31/08/2025 09:20:40.8084	2,5117347E-001	3,5695165E-001	4,0054418E-002
31/08/2025 09:20:51.3604	1,9980818E-001	3,6267686E-001	4,5150656E-002
31/08/2025 09:21:04.6554	1,5846856E-001	3,6985260E-001	5,1432844E-002
31/08/2025 09:21:21.3804	1,2590654E-001	3,7725231E-001	5,8552187E-002
31/08/2025 09:21:42.4007	1,0013975E-001	3,8567212E-001	6,5696865E-002
31/08/2025 09:22:08.8964	7,9421178E-002	3,9775294E-001	7,2183989E-002
31/08/2025 09:22:42.2363	6,3101739E-002	4,1207573E-001	7,7847734E-002
31/08/2025 09:23:24.1751	5,0154075E-002	4,2746910E-001	8,2487427E-002
31/08/2025 09:24:17.0090	3,9804459E-002	4,4369766E-001	8,5824028E-002
31/08/2025 09:25:23.5691	3,1592205E-002	4,6211502E-001	8,5084416E-002
31/08/2025 09:26:47.1875	2,5144994E-002	4,8052150E-001	8,0456279E-002
31/08/2025 09:28:32.5765	1,9949391E-002	4,9610832E-001	7,2346605E-002
31/08/2025 09:30:45.1255	1,5860692E-002	5,0751507E-001	6,2200278E-002
31/08/2025 09:33:32.2758	1,2576789E-002	5,1523805E-001	5,2081171E-002
31/08/2025 09:37:02.2966	1,0009170E-002	5,1982343E-001	4,3737113E-002
31/08/2025 09:37:03.1326	1,9999814E+005	2,8199816E-001	-2,7980378E-002
31/08/2025 09:37:03.5666	1,5885727E+005	2,9320145E-001	-1,9826017E-002
31/08/2025 09:37:04.0016	1,2618765E+005	3,0048794E-001	-1,5495817E-002
31/08/2025 09:37:04.2956	1,0022640E+005	3,0431899E-001	-1,2158269E-002
31/08/2025 09:37:05.9906	7,9609563E+004	3,0595803E-001	-9,9335192E-003
31/08/2025 09:37:07.6846	6,3233004E+004	3,0652592E-001	-7,6021776E-003
31/08/2025 09:37:09.2386	5,0224539E+004	3,0692250E-001	-6,1474941E-003
31/08/2025 09:37:09.9526	3,9897566E+004	3,0715093E-001	-4,4985227E-003
31/08/2025 09:37:10.3866	3,1686090E+004	3,0744022E-001	-3,2069676E-003
31/08/2025 09:37:10.8216	2,5172580E+004	3,0773649E-001	-2,1834758E-003
31/08/2025 09:37:11.2556	1,9995176E+004	3,0778384E-001	-1,4857989E-003
31/08/2025 09:37:11.6896	1,5884798E+004	3,0787832E-001	-7,7731238E-004
31/08/2025 09:37:12.1236	1,2618766E+004	3,0810186E-001	-5,4436383E-005
31/08/2025 09:37:12.5586	1,0020785E+004	3,0836007E-001	4,2377194E-004
31/08/2025 09:37:13.0499	7,9597607E+003	3,0858731E-001	7,6178968E-004
31/08/2025 09:37:13.6314	6,3238188E+003	3,0887958E-001	1,1314137E-003
31/08/2025 09:37:14.1009	5,0216069E+003	3,0927852E-001	1,5084362E-003
31/08/2025 09:37:14.7921	3,9861731E+003	3,0945092E-001	1,6921901E-003
31/08/2025 09:37:15.2591	3,1669595E+003	3,0998379E-001	1,9927220E-003
31/08/2025 09:37:15.7248	2,5158047E+003	3,1008819E-001	2,1554520E-003
31/08/2025 09:37:16.1921	1,9980818E+003	3,1057712E-001	2,3567644E-003
31/08/2025 09:37:16.6581	1,5884750E+003	3,1085047E-001	2,6756302E-003
31/08/2025 09:37:17.1238	1,2604036E+003	3,1130287E-001	2,6762374E-003
31/08/2025 09:37:17.5906	1,0016024E+003	3,1189907E-001	2,8132575E-003
31/08/2025 09:37:18.0578	7,9525409E+002	3,1237116E-001	3,3174406E-003
31/08/2025 09:37:18.5243	6,3181964E+002	3,1261814E-001	3,3161221E-003
31/08/2025 09:37:18.9901	5,0208865E+002	3,1316957E-001	3,6079378E-003
31/08/2025 09:37:19.4576	3,9859698E+002	3,1372631E-001	3,7891236E-003
31/08/2025 09:37:19.9228	3,1672299E+002	3,1427565E-001	3,9693699E-003
31/08/2025 09:37:20.3875	2,5169135E+002	3,1479669E-001	4,2844401E-003
31/08/2025 09:37:20.8551	1,9980818E+002	3,1530985E-001	4,4716299E-003
31/08/2025 09:37:21.3246	1,5862943E+002	3,1595752E-001	4,7604810E-003
31/08/2025 09:37:21.7893	1,2600809E+002	3,1664032E-001	5,0682453E-003
31/08/2025 09:37:22.2566	1,0016024E+002	3,1745577E-001	5,3372746E-003
31/08/2025 09:37:22.7271	7,9516548E+001	3,1810752E-001	5,6246947E-003
31/08/2025 09:37:23.2047	6,3160763E+001	3,1893229E-001	5,9905644E-003
31/08/2025 09:37:23.6701	5,0208866E+001	3,1992707E-001	6,1520622E-003
31/08/2025 09:37:24.1376	3,9859695E+001	3,2088518E-001	6,7307479E-003
31/08/2025 09:37:24.5833	3,1672298E+001	3,2191521E-001	6,9472683E-003
31/08/2025 09:37:25.0488	2,5136747E+001	3,2294708E-001	7,1889628E-003
31/08/2025 09:37:25.5161	1,9980818E+001	3,2384834E-001	7,6173549E-003
31/08/2025 09:37:25.9601	1,5857577E+001	3,2510763E-001	8,0080749E-003
31/08/2025 09:37:26.5070	1,2600809E+001	3,2632190E-001	8,3050923E-003
31/08/2025 09:37:26.9726	1,0016025E+001	3,2765242E-001	8,7676113E-003
31/08/2025 09:37:27.5474	7,9557004E+000	3,2886466E-001	8,8140480E-003
31/08/2025 09:37:27.9273	6,3105812E+000	3,2998663E-001	8,9236768E-003
31/08/2025 09:37:28.3963	5,0144420E+000	3,3112311E-001	9,3910601E-003
31/08/2025 09:37:28.9698	3,9859698E+000	3,3241731E-001	9,8593598E-003
31/08/2025 09:37:29.6779	3,1655185E+000	3,3353856E-001	9,9951811E-003
31/08/2025 09:37:30.5559	2,5136747E+000	3,3445805E-001	1,1083057E-002
31/08/2025 09:37:31.6478	1,9970603E+000	3,3552527E-001	1,1743326E-002
31/08/2025 09:37:33.0142	1,5846856E+000	3,3658946E-001	1,3212776E-002
31/08/2025 09:37:35.5662	1,2596742E+000	3,3776742E-001	1,4783791E-002
31/08/2025 09:37:37.7053	1,0000639E+000	3,3931908E-001	1,6765600E-002
31/08/2025 09:37:40.3873	7,9443753E-001	3,4096494E-001	1,9644596E-002
31/08/2025 09:37:43.7530	6,3126212E-001	3,4265640E-001	2,2743896E-002
31/08/2025 09:37:47.9822	5,0118679E-001	3,4522390E-001	2,5805073E-002
31/08/2025 09:37:53.2898	3,9867833E-001	3,4866405E-001	3,0049754E-002
31/08/2025 09:37:59.9702	3,1619310E-001	3,5222086E-001	3,5116494E-002
31/08/2025 09:38:08.3718	2,5117347E-001	3,5625184E-001	4,0109836E-002
31/08/2025 09:38:18.9229	1,9980818E-001	3,6188367E-001	4,5146134E-002
31/08/2025 09:38:32.2168	1,5846856E-001	3,6911032E-001	5,1360745E-002
31/08/2025 09:38:48.9418	1,2590654E-001	3,7665474E-001	5,8515262E-002
31/08/2025 09:39:09.9622	1,0013975E-001	3,8503692E-001	6,5772295E-002
31/08/2025 09:39:36.4578	7,9421178E-002	3,9695549E-001	7,2220117E-002
31/08/2025 09:40:09.7977	6,3101739E-002	4,1123170E-001	7,7838391E-002
31/08/2025 09:40:51.7364	5,0154075E-002	4,2664909E-001	8,2315691E-002
31/08/2025 09:41:44.5715	3,9804459E-002	4,4293118E-001	8,5618541E-002
31/08/2025 09:42:51.1326	3,1592205E-002	4,6127999E-001	8,4895626E-002
31/08/2025 09:44:14.7520	2,5144994E-002	4,7970158E-001	8,0217056E-002
31/08/2025 09:46:00.1409	1,9949391E-002	4,9550897E-001	7,2198294E-002
