time/s	freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	
03/09/2025 08:20:17.2593	7,9421178E-002	3,7508488E-001	8,1536271E-002
03/09/2025 08:20:50.5991	6,3101739E-002	3,8667148E-001	9,2159070E-002
03/09/2025 08:21:32.5378	5,0154075E-002	3,9900881E-001	1,0246543E-001
03/09/2025 08:22:25.3718	3,9804459E-002	4,1479346E-001	1,1229169E-001
03/09/2025 08:23:31.9328	3,1592205E-002	4,3394864E-001	1,2386277E-001
03/09/2025 08:24:55.5512	2,5144994E-002	4,5633000E-001	1,3709515E-001
03/09/2025 08:26:40.9402	1,9949391E-002	4,8379666E-001	1,4759500E-001
03/09/2025 08:28:53.4892	1,5860692E-002	5,1686090E-001	1,5177214E-001
03/09/2025 08:31:40.6394	1,2576789E-002	5,5355978E-001	1,4858171E-001
03/09/2025 08:35:10.6602	1,0009170E-002	5,8607131E-001	1,3680655E-001
03/09/2025 08:35:11.4965	1,9999814E+005	2,5918788E-001	-8,8259261E-003
03/09/2025 08:35:11.9305	1,5885727E+005	2,7071983E-001	-3,9707157E-003
03/09/2025 08:35:12.3645	1,2618765E+005	2,7817237E-001	-1,9744644E-003
03/09/2025 08:35:12.7985	1,0022640E+005	2,8223851E-001	-1,9646906E-003
03/09/2025 08:35:14.4925	7,9609563E+004	2,8402230E-001	-1,8124215E-003
03/09/2025 08:35:16.1865	6,3233004E+004	2,8482723E-001	-1,1597835E-003
03/09/2025 08:35:17.7405	5,0224539E+004	2,8537157E-001	-4,9049407E-004
03/09/2025 08:35:18.4545	3,9897566E+004	2,8586239E-001	-4,5463617E-004
03/09/2025 08:35:18.8895	3,1686090E+004	2,8609788E-001	8,7719411E-005
03/09/2025 08:35:19.3235	2,5172580E+004	2,8634125E-001	5,1961356E-004
03/09/2025 08:35:19.7575	1,9995176E+004	2,8665140E-001	7,7425997E-004
03/09/2025 08:35:20.1915	1,5884798E+004	2,8688088E-001	1,0551851E-003
03/09/2025 08:35:20.6255	1,2618766E+004	2,8701076E-001	1,1793089E-003
03/09/2025 08:35:21.0595	1,0020785E+004	2,8730389E-001	1,6168663E-003
03/09/2025 08:35:21.5508	7,9597607E+003	2,8766790E-001	1,9720148E-003
03/09/2025 08:35:22.1344	6,3238188E+003	2,8800297E-001	1,9931009E-003
03/09/2025 08:35:22.6047	5,0216069E+003	2,8830400E-001	2,2225184E-003
03/09/2025 08:35:23.2970	3,9861731E+003	2,8865162E-001	2,3972073E-003
03/09/2025 08:35:23.7640	3,1669595E+003	2,8905356E-001	2,4573531E-003
03/09/2025 08:35:24.2297	2,5158047E+003	2,8944856E-001	2,7120137E-003
03/09/2025 08:35:24.6980	1,9980818E+003	2,8988007E-001	2,6763699E-003
03/09/2025 08:35:25.1650	1,5884750E+003	2,9028827E-001	2,9478697E-003
03/09/2025 08:35:25.6308	1,2604036E+003	2,9074419E-001	3,0104418E-003
03/09/2025 08:35:26.0975	1,0016024E+003	2,9117894E-001	3,2761237E-003
03/09/2025 08:35:26.5647	7,9525409E+002	2,9173523E-001	3,3132690E-003
03/09/2025 08:35:27.0312	6,3181964E+002	2,9213589E-001	3,3598656E-003
03/09/2025 08:35:27.4970	5,0208865E+002	2,9267260E-001	3,6965883E-003
03/09/2025 08:35:27.9645	3,9859698E+002	2,9308575E-001	3,8221483E-003
03/09/2025 08:35:28.4297	3,1672299E+002	2,9364169E-001	4,0526772E-003
03/09/2025 08:35:28.8944	2,5169135E+002	2,9426783E-001	4,3024160E-003
03/09/2025 08:35:29.3630	1,9980818E+002	2,9493809E-001	4,1897567E-003
03/09/2025 08:35:29.8325	1,5862943E+002	2,9538915E-001	4,5225206E-003
03/09/2025 08:35:30.2972	1,2600809E+002	2,9616144E-001	4,7052721E-003
03/09/2025 08:35:30.7645	1,0016024E+002	2,9675537E-001	4,9795681E-003
03/09/2025 08:35:31.2350	7,9516548E+001	2,9746217E-001	5,2433596E-003
03/09/2025 08:35:31.7136	6,3160763E+001	2,9831079E-001	5,5428734E-003
03/09/2025 08:35:32.1800	5,0208866E+001	2,9902983E-001	5,8316835E-003
03/09/2025 08:35:32.6475	3,9859695E+001	2,9988322E-001	6,0422951E-003
03/09/2025 08:35:33.0933	3,1672298E+001	3,0066347E-001	6,6093118E-003
03/09/2025 08:35:33.5587	2,5136747E+001	3,0152932E-001	6,8279593E-003
03/09/2025 08:35:34.0270	1,9980818E+001	3,0250636E-001	7,2922995E-003
03/09/2025 08:35:34.4710	1,5857577E+001	3,0364135E-001	7,5456495E-003
03/09/2025 08:35:35.0179	1,2600809E+001	3,0466902E-001	7,9372618E-003
03/09/2025 08:35:35.4835	1,0016025E+001	3,0588001E-001	8,6250659E-003
03/09/2025 08:35:36.0582	7,9557004E+000	3,0715203E-001	8,9304950E-003
03/09/2025 08:35:36.4383	6,3105812E+000	3,0836576E-001	9,3943197E-003
03/09/2025 08:35:36.9072	5,0144420E+000	3,0957028E-001	9,9341348E-003
03/09/2025 08:35:37.4807	3,9859698E+000	3,1078780E-001	1,0474202E-002
03/09/2025 08:35:38.1888	3,1655185E+000	3,1221029E-001	1,1040398E-002
03/09/2025 08:35:39.0668	2,5136747E+000	3,1346208E-001	1,1723892E-002
03/09/2025 08:35:40.1597	1,9970603E+000	3,1463560E-001	1,2687401E-002
03/09/2025 08:35:41.5261	1,5846856E+000	3,1573620E-001	1,4250225E-002
