time/s	freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	
02/09/2025 17:00:10.4760	3,1669595E+003	2,8462529E-001	2,6707747E-003
02/09/2025 17:00:10.9417	2,5158047E+003	2,8503242E-001	2,7661447E-003
02/09/2025 17:00:11.4110	1,9980818E+003	2,8547773E-001	2,8628765E-003
02/09/2025 17:00:11.8780	1,5884750E+003	2,8596115E-001	2,9898100E-003
02/09/2025 17:00:12.3437	1,2604036E+003	2,8642851E-001	3,2066680E-003
02/09/2025 17:00:12.8115	1,0016024E+003	2,8688923E-001	3,3033374E-003
02/09/2025 17:00:13.2787	7,9525409E+002	2,8729093E-001	3,4243956E-003
02/09/2025 17:00:13.7452	6,3181964E+002	2,8786811E-001	3,5791779E-003
02/09/2025 17:00:14.2110	5,0208865E+002	2,8840464E-001	3,7509706E-003
02/09/2025 17:00:14.6785	3,9859698E+002	2,8894848E-001	3,9932444E-003
02/09/2025 17:00:15.1437	3,1672299E+002	2,8945607E-001	4,2405548E-003
02/09/2025 17:00:15.6084	2,5169135E+002	2,9007587E-001	4,2915377E-003
02/09/2025 17:00:16.0770	1,9980818E+002	2,9057401E-001	4,3662088E-003
02/09/2025 17:00:16.5466	1,5862943E+002	2,9140589E-001	4,7581354E-003
02/09/2025 17:00:17.0112	1,2600809E+002	2,9193518E-001	5,0002201E-003
02/09/2025 17:00:17.4785	1,0016024E+002	2,9275021E-001	5,2225804E-003
02/09/2025 17:00:17.9490	7,9516548E+001	2,9342672E-001	5,3745303E-003
02/09/2025 17:00:18.4276	6,3160763E+001	2,9421777E-001	5,6746211E-003
02/09/2025 17:00:18.8940	5,0208866E+001	2,9509485E-001	6,0408348E-003
02/09/2025 17:00:19.3615	3,9859695E+001	2,9582381E-001	6,2466678E-003
02/09/2025 17:00:19.8073	3,1672298E+001	2,9686430E-001	6,7114425E-003
02/09/2025 17:00:20.2727	2,5136747E+001	2,9761875E-001	6,9812606E-003
02/09/2025 17:00:20.7410	1,9980818E+001	2,9862890E-001	7,2975275E-003
02/09/2025 17:00:21.1850	1,5857577E+001	2,9949260E-001	7,7516115E-003
02/09/2025 17:00:21.7319	1,2600809E+001	3,0073467E-001	8,2462775E-003
02/09/2025 17:00:22.1975	1,0016025E+001	3,0184555E-001	8,9061232E-003
02/09/2025 17:00:22.7722	7,9557004E+000	3,0309638E-001	9,2764189E-003
02/09/2025 17:00:23.1522	6,3105812E+000	3,0435303E-001	9,7524766E-003
02/09/2025 17:00:23.6212	5,0144420E+000	3,0532658E-001	1,0529823E-002
02/09/2025 17:00:24.1947	3,9859698E+000	3,0707455E-001	1,1486553E-002
02/09/2025 17:00:24.9028	3,1655185E+000	3,0839661E-001	1,2426411E-002
02/09/2025 17:00:25.7808	2,5136747E+000	3,1002790E-001	1,3026370E-002
02/09/2025 17:00:26.8738	1,9970603E+000	3,1142181E-001	1,4254266E-002
02/09/2025 17:00:28.2402	1,5846856E+000	3,1297705E-001	1,5771447E-002
02/09/2025 17:00:30.7920	1,2596742E+000	3,1456816E-001	1,7290756E-002
02/09/2025 17:00:32.9303	1,0000639E+000	3,1673390E-001	1,9324925E-002
02/09/2025 17:00:35.6132	7,9443753E-001	3,1835049E-001	2,2209806E-002
02/09/2025 17:00:38.9786	6,3126212E-001	3,2056707E-001	2,5070699E-002
02/09/2025 17:00:43.2094	5,0118679E-001	3,2301116E-001	2,8167253E-002
02/09/2025 17:00:48.5164	3,9867833E-001	3,2603127E-001	3,1897608E-002
02/09/2025 17:00:55.1979	3,1619310E-001	3,2961905E-001	3,7881542E-002
02/09/2025 17:01:03.5994	2,5117347E-001	3,3365563E-001	4,3340117E-002
02/09/2025 17:01:14.1514	1,9980818E-001	3,3878517E-001	4,9149033E-002
02/09/2025 17:01:27.4462	1,5846856E-001	3,4556490E-001	5,6455098E-002
02/09/2025 17:01:44.1712	1,2590654E-001	3,5260943E-001	6,5147370E-002
02/09/2025 17:02:05.1916	1,0013975E-001	3,6000946E-001	7,4090637E-002
02/09/2025 17:02:31.6872	7,9421178E-002	3,6900115E-001	8,3093315E-002
02/09/2025 17:03:05.0271	6,3101739E-002	3,7997258E-001	9,3523264E-002
02/09/2025 17:03:46.9668	5,0154075E-002	3,9333561E-001	1,0539775E-001
02/09/2025 17:04:39.8019	3,9804459E-002	4,0658027E-001	1,1938896E-001
02/09/2025 17:05:46.3618	3,1592205E-002	4,2116261E-001	1,3320221E-001
02/09/2025 17:07:09.9812	2,5144994E-002	4,3910828E-001	1,4747602E-001
02/09/2025 17:08:55.3702	1,9949391E-002	4,6102464E-001	1,6496667E-001
02/09/2025 17:11:07.9191	1,5860692E-002	4,8476624E-001	1,8534286E-001
02/09/2025 17:13:55.0684	1,2576789E-002	5,1054829E-001	2,0652413E-001
02/09/2025 17:17:25.0892	1,0009170E-002	5,4013854E-001	2,2703828E-001
02/09/2025 17:17:25.9256	1,9999814E+005	2,6252368E-001	-2,2032205E-002
02/09/2025 17:17:26.3596	1,5885727E+005	2,6911211E-001	-1,3835169E-002
02/09/2025 17:17:26.7936	1,2618765E+005	2,7451083E-001	-9,0785744E-003
02/09/2025 17:17:27.0876	1,0022640E+005	2,7727097E-001	-5,2341372E-003
02/09/2025 17:17:28.7816	7,9609563E+004	2,7872270E-001	-3,0673132E-003
02/09/2025 17:17:30.4766	6,3233004E+004	2,7950996E-001	-2,0128903E-003
02/09/2025 17:17:31.6106	5,0224539E+004	2,8024089E-001	-1,2170029E-003
02/09/2025 17:17:32.3246	3,9897566E+004	2,8076398E-001	-5,8853166E-004
02/09/2025 17:17:32.7586	3,1686090E+004	2,8093418E-001	-2,6820446E-004
02/09/2025 17:17:33.1926	2,5172580E+004	2,8132600E-001	3,3894065E-004
02/09/2025 17:17:33.6266	1,9995176E+004	2,8139088E-001	7,1126031E-004
02/09/2025 17:17:34.0606	1,5884798E+004	2,8164580E-001	1,0197182E-003
02/09/2025 17:17:34.4946	1,2618766E+004	2,8195107E-001	1,5438466E-003
02/09/2025 17:17:34.9286	1,0020785E+004	2,8231046E-001	1,8682717E-003
02/09/2025 17:17:35.4198	7,9597607E+003	2,8264055E-001	1,9700164E-003
02/09/2025 17:17:36.0014	6,3238188E+003	2,8291824E-001	2,1556111E-003
02/09/2025 17:17:36.4718	5,0216069E+003	2,8329965E-001	2,2554535E-003
02/09/2025 17:17:37.1631	3,9861731E+003	2,8373775E-001	2,6105433E-003
02/09/2025 17:17:37.6300	3,1669595E+003	2,8407407E-001	2,6538537E-003
02/09/2025 17:17:38.0958	2,5158047E+003	2,8449067E-001	2,7825956E-003
02/09/2025 17:17:38.5640	1,9980818E+003	2,8496164E-001	2,9502024E-003
02/09/2025 17:17:39.0310	1,5884750E+003	2,8546327E-001	3,1680050E-003
02/09/2025 17:17:39.4968	1,2604036E+003	2,8595948E-001	3,1485686E-003
02/09/2025 17:17:39.9635	1,0016024E+003	2,8629977E-001	3,2631522E-003
02/09/2025 17:17:40.4308	7,9525409E+002	2,8673664E-001	3,4946678E-003
02/09/2025 17:17:40.8973	6,3181964E+002	2,8739464E-001	3,6876525E-003
02/09/2025 17:17:41.3630	5,0208865E+002	2,8791147E-001	3,8448963E-003
02/09/2025 17:17:41.8306	3,9859698E+002	2,8834817E-001	4,0102438E-003
02/09/2025 17:17:42.2958	3,1672299E+002	2,8895938E-001	3,9611212E-003
02/09/2025 17:17:42.7605	2,5169135E+002	2,8955126E-001	4,2852112E-003
02/09/2025 17:17:43.2291	1,9980818E+002	2,9021510E-001	4,4095861E-003
02/09/2025 17:17:43.6986	1,5862943E+002	2,9098734E-001	4,6845344E-003
02/09/2025 17:17:44.1633	1,2600809E+002	2,9157251E-001	4,9114437E-003
02/09/2025 17:17:44.6306	1,0016024E+002	2,9219544E-001	5,1711630E-003
02/09/2025 17:17:45.1010	7,9516548E+001	2,9286230E-001	5,4153842E-003
02/09/2025 17:17:45.5797	6,3160763E+001	2,9368299E-001	5,6625297E-003
02/09/2025 17:17:46.0460	5,0208866E+001	2,9434642E-001	6,0109328E-003
02/09/2025 17:17:46.5135	3,9859695E+001	2,9531109E-001	6,1768307E-003
02/09/2025 17:17:46.9593	3,1672298E+001	2,9623851E-001	6,3555152E-003
02/09/2025 17:17:47.4248	2,5136747E+001	2,9708201E-001	6,7770169E-003
02/09/2025 17:17:47.8930	1,9980818E+001	2,9805288E-001	7,3281848E-003
02/09/2025 17:17:48.3370	1,5857577E+001	2,9917565E-001	7,7562151E-003
02/09/2025 17:17:48.8839	1,2600809E+001	3,0017057E-001	8,1693251E-003
02/09/2025 17:17:49.3495	1,0016025E+001	3,0130509E-001	8,7752268E-003
02/09/2025 17:17:49.9243	7,9557004E+000	3,0247819E-001	9,3646254E-003
