time/s	I/mA	<Ewe/V>	
30/08/2025 16:05:45.8610	7,3412773E-003	-6,7378362E-003
30/08/2025 16:05:45.9610	5,4321769E-003	-6,7459345E-003
30/08/2025 16:05:46.0610	5,4321769E-003	-6,7408918E-003
30/08/2025 16:05:46.1610	6,0685435E-003	-6,7362702E-003
30/08/2025 16:05:46.2610	6,7049102E-003	-6,7411978E-003
30/08/2025 16:05:46.3610	1,0523110E-002	-6,7387912E-003
30/08/2025 16:05:46.4610	4,1594426E-003	-6,7391731E-003
30/08/2025 16:05:46.5610	6,0685435E-003	-6,7405482E-003
30/08/2025 16:05:46.6610	7,9776440E-003	-6,7414269E-003
30/08/2025 16:05:46.7610	9,8867435E-003	-6,7379125E-003
30/08/2025 16:05:46.8610	1,3704944E-002	-6,7398986E-003
30/08/2025 16:05:46.9610	8,6140092E-003	-6,7390585E-003
30/08/2025 16:05:47.0610	2,2503431E-003	-6,7361169E-003
30/08/2025 16:05:47.1610	1,0523110E-002	-6,7403195E-003
30/08/2025 16:05:47.2610	7,9776440E-003	-6,7408918E-003
30/08/2025 16:05:47.3610	1,1795843E-002	-6,7424201E-003
30/08/2025 16:05:47.4610	8,6140092E-003	-6,7418092E-003
30/08/2025 16:05:47.5610	7,3412773E-003	-6,7426874E-003
30/08/2025 16:05:47.6610	7,3412773E-003	-6,7408918E-003
30/08/2025 16:05:47.7610	4,1594426E-003	-6,7426111E-003
30/08/2025 16:05:47.8610	4,1594426E-003	-6,7401282E-003
30/08/2025 16:05:47.9610	7,9776440E-003	-6,7427261E-003
30/08/2025 16:05:48.0610	6,7049102E-003	-6,7425729E-003
30/08/2025 16:05:48.1610	4,1594426E-003	-6,7379125E-003
30/08/2025 16:05:48.2610	7,9776440E-003	-6,7407778E-003
30/08/2025 16:05:48.3610	1,2432210E-002	-6,7453994E-003
30/08/2025 16:05:48.4610	1,1159477E-002	-6,7376452E-003
30/08/2025 16:05:48.5610	7,3412773E-003	-6,7446358E-003
30/08/2025 16:05:48.6610	4,1594426E-003	-6,7466986E-003
30/08/2025 16:05:48.7610	7,3412773E-003	-6,7507476E-003
30/08/2025 16:05:48.8610	6,0685435E-003	-6,7445212E-003
30/08/2025 16:05:48.9610	9,8867435E-003	-6,7418469E-003
30/08/2025 16:05:49.0610	9,2503773E-003	-6,7437571E-003
30/08/2025 16:05:49.1610	6,7049102E-003	-6,7390967E-003
30/08/2025 16:05:49.2610	9,2503773E-003	-6,7483792E-003
30/08/2025 16:05:49.3610	1,1159477E-002	-6,7415033E-003
30/08/2025 16:05:49.4610	-9,3149021E-004	-6,7442539E-003
30/08/2025 16:05:49.5610	6,0685435E-003	-6,7358119E-003
30/08/2025 16:05:49.6610	6,0685435E-003	-6,7464309E-003
30/08/2025 16:05:49.7610	5,4321769E-003	-6,7408159E-003
30/08/2025 16:05:49.8610	-1,5678566E-003	-6,7469277E-003
30/08/2025 16:05:49.9610	1,2432210E-002	-6,7394786E-003
30/08/2025 16:05:50.0610	5,4321769E-003	-6,7381035E-003
30/08/2025 16:05:50.1610	3,5230771E-003	-6,7421529E-003
30/08/2025 16:05:50.2610	4,7958097E-003	-6,7419233E-003
30/08/2025 16:05:50.3610	5,4321769E-003	-6,7428784E-003
30/08/2025 16:05:50.4610	7,9776440E-003	-6,7414269E-003
30/08/2025 16:05:50.5610	5,4321769E-003	-6,7402427E-003
30/08/2025 16:05:50.6610	4,1594426E-003	-6,7403954E-003
30/08/2025 16:05:50.7610	9,8867435E-003	-6,7429929E-003
30/08/2025 16:05:50.8610	6,7049102E-003	-6,7410832E-003
30/08/2025 16:05:50.9610	1,3068578E-002	-6,7468127E-003
30/08/2025 16:05:51.0610	6,7049102E-003	-6,7446739E-003
30/08/2025 16:05:51.1610	5,4321769E-003	-6,7457813E-003
30/08/2025 16:05:51.2610	4,7958097E-003	-6,7462022E-003
30/08/2025 16:05:51.3610	3,5230771E-003	-6,7439862E-003
30/08/2025 16:05:51.4610	7,3412773E-003	-6,7441775E-003
30/08/2025 16:05:51.5610	6,7049102E-003	-6,7379889E-003
30/08/2025 16:05:51.6610	8,6140092E-003	-6,7407778E-003
30/08/2025 16:05:51.7610	6,7049102E-003	-6,7441007E-003
30/08/2025 16:05:51.8610	4,1594426E-003	-6,7402427E-003
30/08/2025 16:05:51.9610	2,8867100E-003	-6,7467745E-003
30/08/2025 16:05:52.0610	5,4321769E-003	-6,7389053E-003
30/08/2025 16:05:52.1610	1,3068578E-002	-6,7462022E-003
30/08/2025 16:05:52.2610	9,7761012E-004	-6,7449794E-003
30/08/2025 16:05:52.3610	9,2503773E-003	-6,7445594E-003
30/08/2025 16:05:52.4610	7,3412773E-003	-6,7418469E-003
30/08/2025 16:05:52.5610	9,7761012E-004	-6,7413505E-003
30/08/2025 16:05:52.6610	-3,4769569E-003	-6,7427643E-003
30/08/2025 16:05:52.7610	1,0523110E-002	-6,7426111E-003
30/08/2025 16:05:52.8610	1,0523110E-002	-6,7450558E-003
30/08/2025 16:05:52.9610	9,7761012E-004	-6,7412360E-003
30/08/2025 16:05:53.0610	6,0685435E-003	-6,7464691E-003
30/08/2025 16:05:53.1610	5,4321769E-003	-6,7466223E-003
30/08/2025 16:05:53.2610	5,4321769E-003	-6,7432225E-003
30/08/2025 16:05:53.3610	7,3412773E-003	-6,7482647E-003
30/08/2025 16:05:53.4610	9,2503773E-003	-6,7413505E-003
30/08/2025 16:05:53.5610	6,7049102E-003	-6,7414269E-003
30/08/2025 16:05:53.6610	5,4321769E-003	-6,7417710E-003
30/08/2025 16:05:53.7610	7,3412773E-003	-6,7468896E-003
30/08/2025 16:05:53.8610	2,8867100E-003	-6,7445594E-003
30/08/2025 16:05:53.9610	7,9776440E-003	-6,7444830E-003
30/08/2025 16:05:54.0610	9,8867435E-003	-6,7460109E-003
30/08/2025 16:05:54.1610	9,2503773E-003	-6,7450558E-003
30/08/2025 16:05:54.2610	4,1594426E-003	-6,7380271E-003
30/08/2025 16:05:54.3610	7,3412773E-003	-6,7446739E-003
30/08/2025 16:05:54.4610	4,7958097E-003	-6,7445212E-003
30/08/2025 16:05:54.5610	5,4321769E-003	-6,7471568E-003
30/08/2025 16:05:54.6610	1,3068578E-002	-6,7427261E-003
30/08/2025 16:05:54.7610	7,3412773E-003	-6,7451708E-003
30/08/2025 16:05:54.8610	4,7958097E-003	-6,7480356E-003
30/08/2025 16:05:54.9610	1,1795843E-002	-6,7471950E-003
30/08/2025 16:05:55.0610	7,3412773E-003	-6,7430311E-003
30/08/2025 16:05:55.1610	5,4321769E-003	-6,7433747E-003
30/08/2025 16:05:55.2610	1,0523110E-002	-6,7450558E-003
30/08/2025 16:05:55.3610	7,9776440E-003	-6,7455526E-003
30/08/2025 16:05:55.4610	7,9776440E-003	-6,7467745E-003
30/08/2025 16:05:55.5610	2,2503431E-003	-6,7440625E-003
30/08/2025 16:05:55.6610	7,9776440E-003	-6,7466223E-003
30/08/2025 16:05:55.7610	3,5230771E-003	-6,7412741E-003
30/08/2025 16:05:55.8610	7,9776440E-003	-6,7533068E-003
30/08/2025 16:05:55.9610	6,0685435E-003	-6,7429929E-003
30/08/2025 16:05:56.0610	5,4321769E-003	-6,7452472E-003
30/08/2025 16:05:56.1610	7,3412773E-003	-6,7437575E-003
30/08/2025 16:05:56.2610	4,1594426E-003	-6,7418469E-003
30/08/2025 16:05:56.3610	2,8867100E-003	-6,7438334E-003
30/08/2025 16:05:56.4610	4,7958097E-003	-6,7439098E-003
30/08/2025 16:05:56.5610	9,7761012E-004	-6,7439098E-003
30/08/2025 16:05:56.6610	3,5230771E-003	-6,7416178E-003
30/08/2025 16:05:56.7610	8,6140092E-003	-6,7484556E-003
30/08/2025 16:05:56.8610	1,3704944E-002	-6,7443680E-003
30/08/2025 16:05:56.9610	5,4321769E-003	-6,7426111E-003
30/08/2025 16:05:57.0610	9,2503773E-003	-6,7386003E-003
30/08/2025 16:05:57.1610	1,6139771E-003	-6,7446358E-003
30/08/2025 16:05:57.2610	7,9776440E-003	-6,7441775E-003
30/08/2025 16:05:57.3610	3,5230771E-003	-6,7515499E-003
30/08/2025 16:05:57.4610	9,8867435E-003	-6,7439480E-003
30/08/2025 16:05:57.5610	8,6140092E-003	-6,7465841E-003
30/08/2025 16:05:57.6610	6,7049102E-003	-6,7456290E-003
30/08/2025 16:05:57.7610	1,5614044E-002	-6,7445976E-003
30/08/2025 16:05:57.8610	1,1795843E-002	-6,7430311E-003
30/08/2025 16:05:57.9610	5,4321769E-003	-6,7487992E-003
30/08/2025 16:05:58.0610	4,7958097E-003	-6,7435661E-003
30/08/2025 16:05:58.1610	2,2503431E-003	-6,7473096E-003
30/08/2025 16:05:58.2610	2,2503431E-003	-6,7427643E-003
30/08/2025 16:05:58.3610	-2,9512335E-004	-6,7484938E-003
30/08/2025 16:05:58.4610	6,0685435E-003	-6,7423051E-003
30/08/2025 16:05:58.5610	7,3412773E-003	-6,7425347E-003
30/08/2025 16:05:58.6610	3,5230771E-003	-6,7458195E-003
30/08/2025 16:05:58.7610	4,1594426E-003	-6,7368434E-003
30/08/2025 16:05:58.8610	3,5230771E-003	-6,7384089E-003
30/08/2025 16:05:58.9610	1,1159477E-002	-6,7416560E-003
30/08/2025 16:05:59.0610	1,2432210E-002	-6,7504421E-003
30/08/2025 16:05:59.1610	6,7049102E-003	-6,7441394E-003
30/08/2025 16:05:59.2610	9,2503773E-003	-6,7456672E-003
30/08/2025 16:05:59.3610	7,3412773E-003	-6,7427261E-003
30/08/2025 16:05:59.4610	4,1594426E-003	-6,7414269E-003
30/08/2025 16:05:59.5610	-2,9512335E-004	-6,7480356E-003
30/08/2025 16:05:59.6610	4,7958097E-003	-6,7418092E-003
30/08/2025 16:05:59.7610	1,0523110E-002	-6,7483028E-003
30/08/2025 16:05:59.8610	1,1795843E-002	-6,7450940E-003
30/08/2025 16:05:59.9610	7,9776440E-003	-6,7476155E-003
30/08/2025 16:06:00.0610	8,6140092E-003	-6,7458199E-003
30/08/2025 16:06:00.1610	4,1594426E-003	-6,7443680E-003
30/08/2025 16:06:00.2610	-9,3149021E-004	-6,7531923E-003
30/08/2025 16:06:00.3610	9,2503773E-003	-6,7430311E-003
30/08/2025 16:06:00.4610	1,0523110E-002	-6,7393640E-003
30/08/2025 16:06:00.5610	1,0523110E-002	-6,7418469E-003
30/08/2025 16:06:00.6610	8,6140092E-003	-6,7473096E-003
30/08/2025 16:06:00.7610	6,0685435E-003	-6,7437189E-003
30/08/2025 16:06:00.8610	9,8867435E-003	-6,7438716E-003
30/08/2025 16:06:00.9610	6,7049102E-003	-6,7446739E-003
30/08/2025 16:06:01.0610	9,2503773E-003	-6,7504803E-003
30/08/2025 16:06:01.1610	3,5230771E-003	-6,7452472E-003
30/08/2025 16:06:01.2610	1,3704944E-002	-6,7483028E-003
30/08/2025 16:06:01.3610	1,1159477E-002	-6,7422674E-003
30/08/2025 16:06:01.4610	2,2503431E-003	-6,7465459E-003
30/08/2025 16:06:01.5610	7,9776440E-003	-6,7496784E-003
30/08/2025 16:06:01.6610	9,2503773E-003	-6,7450176E-003
30/08/2025 16:06:01.7610	7,3412773E-003	-6,7462404E-003
30/08/2025 16:06:01.8610	1,2432210E-002	-6,7515881E-003
30/08/2025 16:06:01.9610	-2,9512335E-004	-6,7466605E-003
30/08/2025 16:06:02.0610	5,4321769E-003	-6,7496784E-003
