time/s	I/mA	<Ewe/V>	
26/08/2025 20:02:04.3307	1,1159762E-001	-8,9270771E-002
26/08/2025 20:02:04.4307	1,3705294E-001	-8,8352650E-002
26/08/2025 20:02:04.5307	1,7523590E-001	-8,6891145E-002
26/08/2025 20:02:04.6307	6,7050815E-002	-8,5747905E-002
26/08/2025 20:02:04.7307	1,2432528E-001	-8,4819041E-002
26/08/2025 20:02:04.8307	1,3705294E-001	-8,4039584E-002
26/08/2025 20:02:04.9307	1,1796144E-001	-8,3336443E-002
26/08/2025 20:02:05.0307	1,6887209E-001	-8,2637534E-002
26/08/2025 20:02:05.1307	1,7523590E-001	-8,1923127E-002
26/08/2025 20:02:05.2307	1,1796144E-001	-8,1221737E-002
26/08/2025 20:02:05.3307	1,3068911E-001	-8,0544047E-002
26/08/2025 20:02:05.4307	1,4978060E-001	-7,9907298E-002
26/08/2025 20:02:05.5307	7,9778478E-002	-7,9294302E-002
26/08/2025 20:02:05.6307	1,2432528E-001	-7,8678831E-002
26/08/2025 20:02:05.7307	9,8869957E-002	-7,8092083E-002
26/08/2025 20:02:05.8307	1,2432528E-001	-7,7529632E-002
26/08/2025 20:02:05.9307	9,8869957E-002	-7,7023759E-002
26/08/2025 20:02:06.0307	9,2506140E-002	-7,6580718E-002
26/08/2025 20:02:06.1307	1,1796144E-001	-7,6173849E-002
26/08/2025 20:02:06.2307	1,6887209E-001	-7,5795449E-002
26/08/2025 20:02:06.3307	1,7523590E-001	-7,5412080E-002
26/08/2025 20:02:06.4307	1,2432528E-001	-7,4989125E-002
26/08/2025 20:02:06.5307	1,1796144E-001	-7,4564964E-002
26/08/2025 20:02:06.6307	1,1159762E-001	-7,4149422E-002
26/08/2025 20:02:06.7307	1,3705294E-001	-7,3728770E-002
26/08/2025 20:02:06.8307	1,2432528E-001	-7,3320918E-002
26/08/2025 20:02:06.9307	1,4978060E-001	-7,2916038E-002
26/08/2025 20:02:07.0307	9,8869957E-002	-7,2516732E-002
26/08/2025 20:02:07.1307	1,2432528E-001	-7,2120719E-002
26/08/2025 20:02:07.2307	7,9778478E-002	-7,1777306E-002
26/08/2025 20:02:07.3307	1,8159975E-001	-7,1448937E-002
26/08/2025 20:02:07.4307	1,4341676E-001	-7,1163818E-002
26/08/2025 20:02:07.5307	1,5614443E-001	-7,0898823E-002
26/08/2025 20:02:07.6307	9,8869957E-002	-7,0622109E-002
26/08/2025 20:02:07.7307	4,7959324E-002	-7,0327781E-002
26/08/2025 20:02:07.8307	7,9778478E-002	-7,0029438E-002
26/08/2025 20:02:07.9307	1,6250826E-001	-6,9717623E-002
26/08/2025 20:02:08.0307	9,2506140E-002	-6,9409385E-002
26/08/2025 20:02:08.1307	1,3705294E-001	-6,9088966E-002
26/08/2025 20:02:08.2307	1,1159762E-001	-6,8772785E-002
26/08/2025 20:02:08.3307	1,3705294E-001	-6,8454355E-002
26/08/2025 20:02:08.4307	7,3414646E-002	-6,8141006E-002
26/08/2025 20:02:08.5307	1,7523590E-001	-6,7848586E-002
26/08/2025 20:02:08.6307	7,9778478E-002	-6,7578740E-002
26/08/2025 20:02:08.7307	1,4341676E-001	-6,7349128E-002
26/08/2025 20:02:08.8307	1,0523378E-001	-6,7134790E-002
26/08/2025 20:02:08.9307	1,6250826E-001	-6,6914223E-002
26/08/2025 20:02:09.0307	7,3414646E-002	-6,6689983E-002
26/08/2025 20:02:09.1307	8,6142294E-002	-6,6428475E-002
26/08/2025 20:02:09.2307	1,1796144E-001	-6,6156991E-002
26/08/2025 20:02:09.3307	1,6887209E-001	-6,5899335E-002
26/08/2025 20:02:09.4307	1,0523378E-001	-6,5625176E-002
26/08/2025 20:02:09.5307	9,8869957E-002	-6,5362558E-002
26/08/2025 20:02:09.6307	1,2432528E-001	-6,5100998E-002
26/08/2025 20:02:09.7307	2,2614653E-001	-6,4838566E-002
26/08/2025 20:02:09.8307	1,3705294E-001	-6,4588480E-002
26/08/2025 20:02:09.9307	1,4978060E-001	-6,4363591E-002
26/08/2025 20:02:10.0307	1,4978060E-001	-6,4155795E-002
26/08/2025 20:02:10.1307	1,6887209E-001	-6,3977204E-002
26/08/2025 20:02:10.2307	1,3705294E-001	-6,3813820E-002
26/08/2025 20:02:10.3307	1,3068911E-001	-6,3622713E-002
26/08/2025 20:02:10.4307	2,0069122E-001	-6,3411772E-002
26/08/2025 20:02:10.5307	1,1159762E-001	-6,3188612E-002
26/08/2025 20:02:10.6307	6,0686987E-002	-6,2955856E-002
26/08/2025 20:02:10.7307	9,8869957E-002	-6,2714741E-002
26/08/2025 20:02:10.8307	1,3068911E-001	-6,2490128E-002
26/08/2025 20:02:10.9307	1,3705294E-001	-6,2251844E-002
26/08/2025 20:02:11.0307	1,2432528E-001	-6,2025890E-002
26/08/2025 20:02:11.1307	1,7523590E-001	-6,1800510E-002
26/08/2025 20:02:11.2307	1,4978060E-001	-6,1587933E-002
26/08/2025 20:02:11.3307	1,0523378E-001	-6,1401289E-002
26/08/2025 20:02:11.4307	2,0069122E-001	-6,1249521E-002
