time/s	<I>/mA	Ewe/V	
26/08/2025 20:48:00.3859	1,569575232429503E+001	-2,1308069E-003
26/08/2025 20:48:01.3859	1,537538364582059E+001	-2,1690065E-003
26/08/2025 20:48:02.3859	1,514271712265008E+001	-2,0353077E-003
26/08/2025 20:48:03.3859	1,485501746635430E+001	-2,1499067E-003
26/08/2025 20:48:04.3859	1,456333762245180E+001	-2,1308069E-003
26/08/2025 20:48:05.3859	1,428768614158631E+001	-2,2072061E-003
26/08/2025 20:48:06.3859	1,403463636856078E+001	-2,1690065E-003
26/08/2025 20:48:07.3859	1,379588157730103E+001	-2,1117069E-003
26/08/2025 20:48:08.3859	1,357282181148526E+001	-2,0162079E-003
26/08/2025 20:48:09.3859	1,333405075225829E+001	-2,1499067E-003
26/08/2025 20:48:10.3859	1,313080525550839E+001	-2,1499067E-003
26/08/2025 20:48:11.3859	1,287806826229092E+001	-2,0926071E-003
26/08/2025 20:48:12.3859	1,264673208560941E+001	-2,1881063E-003
26/08/2025 20:48:13.3859	1,246991934089660E+001	-2,1499067E-003
26/08/2025 20:48:14.3859	1,225628775291442E+001	-2,1308069E-003
26/08/2025 20:48:15.3859	1,202454370555878E+001	-2,1690065E-003
26/08/2025 20:48:16.3859	1,180887759037017E+001	-2,1308069E-003
26/08/2025 20:48:17.3859	1,160695711898802E+001	-2,1308069E-003
26/08/2025 20:48:18.3859	1,144961916732788E+001	-2,0353077E-003
26/08/2025 20:48:19.3859	1,125297675590514E+001	-2,0544075E-003
26/08/2025 20:48:20.3859	1,105177082157135E+001	-2,1308069E-003
26/08/2025 20:48:21.3859	1,087045845336914E+001	-2,0735073E-003
26/08/2025 20:48:22.3859	1,068304791545867E+001	-2,2072061E-003
26/08/2025 20:48:23.3859	1,049621707515715E+001	-2,0544075E-003
26/08/2025 20:48:24.3859	1,033606786079406E+001	-2,1690065E-003
26/08/2025 20:48:25.3859	1,017179929218293E+001	-2,1690065E-003
26/08/2025 20:48:26.3859	1,000213698329925E+001	-2,0353077E-003
26/08/2025 20:48:27.3859	9,807428188705444E+000	-2,1308069E-003
26/08/2025 20:48:28.3859	9,629875228500364E+000	-2,1308069E-003
26/08/2025 20:48:29.3859	9,509345713043217E+000	-2,1690065E-003
26/08/2025 20:48:30.3859	9,335277724456773E+000	-2,1117069E-003
