time/s	I/mA	<Ewe/V>	
27/08/2025 10:10:25.0377	9,8869957E-002	-7,4631711E-003
27/08/2025 10:10:25.1377	6,0686987E-002	-7,4169873E-003
27/08/2025 10:10:25.2377	1,1796144E-001	-7,3589240E-003
27/08/2025 10:10:25.3377	1,3705294E-001	-7,3129698E-003
27/08/2025 10:10:25.4377	1,4341676E-001	-7,2748847E-003
27/08/2025 10:10:25.5377	1,6250826E-001	-7,2283577E-003
27/08/2025 10:10:25.6377	7,3414646E-002	-7,1940543E-003
27/08/2025 10:10:25.7377	1,8159975E-001	-7,1506980E-003
27/08/2025 10:10:25.8377	1,7523590E-001	-7,0981351E-003
27/08/2025 10:10:25.9377	1,3068911E-001	-7,0658945E-003
27/08/2025 10:10:26.0377	1,6887209E-001	-7,0213536E-003
27/08/2025 10:10:26.1377	1,2432528E-001	-6,9832308E-003
27/08/2025 10:10:26.2377	1,1796144E-001	-6,9554211E-003
27/08/2025 10:10:26.3377	3,5231672E-002	-6,9156559E-003
27/08/2025 10:10:26.4377	1,0523378E-001	-6,8777231E-003
27/08/2025 10:10:26.5377	1,5614443E-001	-6,8499902E-003
27/08/2025 10:10:26.6377	1,6887209E-001	-6,8088877E-003
27/08/2025 10:10:26.7377	1,4341676E-001	-6,7784805E-003
27/08/2025 10:10:26.8377	1,1796144E-001	-6,7541478E-003
27/08/2025 10:10:26.9377	1,4341676E-001	-6,7243902E-003
27/08/2025 10:10:27.0377	9,2506140E-002	-6,6879475E-003
27/08/2025 10:10:27.1377	1,4341676E-001	-6,6662882E-003
27/08/2025 10:10:27.2377	1,8159975E-001	-6,6403123E-003
27/08/2025 10:10:27.3377	1,1159762E-001	-6,6039464E-003
27/08/2025 10:10:27.4377	9,8869957E-002	-6,5843500E-003
27/08/2025 10:10:27.5377	1,3068911E-001	-6,5593673E-003
27/08/2025 10:10:27.6377	1,9432738E-001	-6,5310616E-003
27/08/2025 10:10:27.7377	1,3068911E-001	-6,5060025E-003
27/08/2025 10:10:27.8377	7,9778478E-002	-6,4854897E-003
27/08/2025 10:10:27.9377	9,2506140E-002	-6,4581004E-003
27/08/2025 10:10:28.0377	5,4323155E-002	-6,4326590E-003
27/08/2025 10:10:28.1377	1,2432528E-001	-6,4184871E-003
27/08/2025 10:10:28.2377	1,5614443E-001	-6,3925879E-003
27/08/2025 10:10:28.3377	1,0523378E-001	-6,3778427E-003
27/08/2025 10:10:28.4377	1,4978060E-001	-6,3620661E-003
27/08/2025 10:10:28.5377	1,4978060E-001	-6,3351355E-003
27/08/2025 10:10:28.6377	8,6142294E-002	-6,3197026E-003
27/08/2025 10:10:28.7377	1,2432528E-001	-6,2979674E-003
27/08/2025 10:10:28.8377	1,3705294E-001	-6,2858202E-003
27/08/2025 10:10:28.9377	1,0523378E-001	-6,2649245E-003
27/08/2025 10:10:29.0377	2,1978271E-001	-6,2518981E-003
27/08/2025 10:10:29.1377	1,7523590E-001	-6,2302393E-003
27/08/2025 10:10:29.2377	1,1159762E-001	-6,2173274E-003
27/08/2025 10:10:29.3377	1,2432528E-001	-6,2059825E-003
27/08/2025 10:10:29.4377	1,1796144E-001	-6,1835977E-003
27/08/2025 10:10:29.5377	1,2432528E-001	-6,1713355E-003
27/08/2025 10:10:29.6377	1,3068911E-001	-6,1577363E-003
27/08/2025 10:10:29.7377	1,4978060E-001	-6,1440230E-003
27/08/2025 10:10:29.8377	1,3068911E-001	-6,1329831E-003
27/08/2025 10:10:29.9377	1,7523590E-001	-6,1232806E-003
27/08/2025 10:10:30.0377	7,9778478E-002	-6,1037601E-003
27/08/2025 10:10:30.1377	1,4341676E-001	-6,0957386E-003
27/08/2025 10:10:30.2377	1,3068911E-001	-6,0828272E-003
27/08/2025 10:10:30.3377	1,4978060E-001	-6,0666688E-003
27/08/2025 10:10:30.4377	1,1159762E-001	-6,0584936E-003
27/08/2025 10:10:30.5377	1,3068911E-001	-6,0575772E-003
27/08/2025 10:10:30.6377	1,5614443E-001	-6,0351919E-003
27/08/2025 10:10:30.7377	1,2432528E-001	-6,0397759E-003
27/08/2025 10:10:30.8377	1,3705294E-001	-6,0269027E-003
27/08/2025 10:10:30.9377	1,5614443E-001	-6,0103624E-003
27/08/2025 10:10:31.0377	1,1796144E-001	-6,0084141E-003
27/08/2025 10:10:31.1377	1,1796144E-001	-6,0031042E-003
27/08/2025 10:10:31.2377	5,4323155E-002	-5,9878244E-003
27/08/2025 10:10:31.3377	9,2506140E-002	-5,9815217E-003
27/08/2025 10:10:31.4377	1,3068911E-001	-5,9838514E-003
27/08/2025 10:10:31.5377	9,2506140E-002	-5,9676934E-003
27/08/2025 10:10:31.6377	1,1159762E-001	-5,9632622E-003
