time/s	I/mA	<Ewe/V>	
02/09/2025 18:08:29.1490	3,5230771E-003	-3,5502769E-003
02/09/2025 18:08:29.2490	9,8867435E-003	-3,5489399E-003
02/09/2025 18:08:29.3490	6,7049102E-003	-3,5545172E-003
02/09/2025 18:08:29.4490	7,3412773E-003	-3,5502387E-003
02/09/2025 18:08:29.5490	1,0523110E-002	-3,5533328E-003
02/09/2025 18:08:29.6490	6,7049102E-003	-3,5454638E-003
02/09/2025 18:08:29.7490	7,3412773E-003	-3,5528361E-003
02/09/2025 18:08:29.8490	1,2432210E-002	-3,5546317E-003
02/09/2025 18:08:29.9490	1,6139771E-003	-3,5524161E-003
02/09/2025 18:08:30.0490	6,7049102E-003	-3,5553193E-003
02/09/2025 18:08:30.1490	1,1159477E-002	-3,5537148E-003
02/09/2025 18:08:30.2490	1,1795843E-002	-3,5505062E-003
02/09/2025 18:08:30.3490	4,7958097E-003	-3,5599794E-003
02/09/2025 18:08:30.4490	6,0685435E-003	-3,5535239E-003
02/09/2025 18:08:30.5490	3,4124311E-004	-3,5513083E-003
02/09/2025 18:08:30.6490	9,2503773E-003	-3,5542496E-003
02/09/2025 18:08:30.7490	9,2503773E-003	-3,5556632E-003
02/09/2025 18:08:30.8490	1,3704944E-002	-3,5472973E-003
02/09/2025 18:08:30.9490	8,6140092E-003	-3,5551665E-003
02/09/2025 18:08:31.0490	5,4321769E-003	-3,5500096E-003
02/09/2025 18:08:31.1490	3,4124311E-004	-3,5500478E-003
02/09/2025 18:08:31.2490	1,4341311E-002	-3,5547463E-003
02/09/2025 18:08:31.3490	2,8867100E-003	-3,5511553E-003
02/09/2025 18:08:31.4490	6,0685435E-003	-3,5501239E-003
02/09/2025 18:08:31.5490	9,8867435E-003	-3,5536003E-003
02/09/2025 18:08:31.6490	5,4321769E-003	-3,5522634E-003
02/09/2025 18:08:31.7490	8,6140092E-003	-3,5519577E-003
02/09/2025 18:08:31.8490	7,9776440E-003	-3,5594830E-003
02/09/2025 18:08:31.9490	9,2503773E-003	-3,5532566E-003
02/09/2025 18:08:32.0490	9,2503773E-003	-3,5493982E-003
02/09/2025 18:08:32.1490	5,4321769E-003	-3,5594448E-003
02/09/2025 18:08:32.2490	1,1159477E-002	-3,5601323E-003
02/09/2025 18:08:32.3490	5,4321769E-003	-3,5526070E-003
02/09/2025 18:08:32.4490	1,3068578E-002	-3,5549756E-003
02/09/2025 18:08:32.5490	2,2503431E-003	-3,5561980E-003
02/09/2025 18:08:32.6490	4,7958097E-003	-3,5555104E-003
02/09/2025 18:08:32.7490	1,0523110E-002	-3,5597503E-003
02/09/2025 18:08:32.8490	7,9776440E-003	-3,5587570E-003
02/09/2025 18:08:32.9490	1,2432210E-002	-3,5536003E-003
02/09/2025 18:08:33.0490	6,0685435E-003	-3,5545551E-003
02/09/2025 18:08:33.1490	1,0523110E-002	-3,5608199E-003
02/09/2025 18:08:33.2490	1,2432210E-002	-3,5545172E-003
02/09/2025 18:08:33.3490	1,1159477E-002	-3,5584518E-003
02/09/2025 18:08:33.4490	9,2503773E-003	-3,5561214E-003
02/09/2025 18:08:33.5490	1,5614044E-002	-3,5529891E-003
02/09/2025 18:08:33.6490	9,7761012E-004	-3,5620807E-003
02/09/2025 18:08:33.7490	6,7049102E-003	-3,5560068E-003
02/09/2025 18:08:33.8490	4,1594426E-003	-3,5533328E-003
02/09/2025 18:08:33.9490	7,9776440E-003	-3,5584518E-003
02/09/2025 18:08:34.0490	9,7761012E-004	-3,5572294E-003
02/09/2025 18:08:34.1490	3,5230771E-003	-3,5547463E-003
02/09/2025 18:08:34.2490	2,8867100E-003	-3,5628828E-003
02/09/2025 18:08:34.3490	6,0685435E-003	-3,5589482E-003
02/09/2025 18:08:34.4490	7,9776440E-003	-3,5541351E-003
02/09/2025 18:08:34.5490	1,6139771E-003	-3,5596741E-003
02/09/2025 18:08:34.6490	6,0685435E-003	-3,5591775E-003
02/09/2025 18:08:34.7490	4,7958097E-003	-3,5542496E-003
02/09/2025 18:08:34.8490	8,6140092E-003	-3,5596741E-003
02/09/2025 18:08:34.9490	4,7958097E-003	-3,5540585E-003
02/09/2025 18:08:35.0490	2,8867100E-003	-3,5534475E-003
02/09/2025 18:08:35.1490	1,4341311E-002	-3,5606672E-003
