time/s	<I>/mA	Ewe/V	
02/09/2025 19:32:34.1405	-1,837148738908766E+000	-2,1300905E-003
02/09/2025 19:32:35.1405	-1,787568746876723E+000	-2,0536913E-003
02/09/2025 19:32:36.1405	-1,741363839793209E+000	-2,2446895E-003
02/09/2025 19:32:37.1405	-1,695340864992142E+000	-2,0918909E-003
02/09/2025 19:32:38.1405	-1,641926021766665E+000	-2,1300905E-003
02/09/2025 19:32:39.1405	-1,588899582409862E+000	-2,1109907E-003
02/09/2025 19:32:40.1405	-1,548633120512962E+000	-2,1109907E-003
02/09/2025 19:32:41.1405	-1,503816747760773E+000	-2,1109907E-003
02/09/2025 19:32:42.1405	-1,450482979273796E+000	-2,1491903E-003
02/09/2025 19:32:43.1405	-1,400618930649758E+000	-2,0918909E-003
02/09/2025 19:32:44.1405	-1,358172807002070E+000	-2,1300905E-003
02/09/2025 19:32:45.1405	-1,315786645936967E+000	-2,0536913E-003
02/09/2025 19:32:46.1405	-1,274225111675263E+000	-2,1682901E-003
02/09/2025 19:32:47.1405	-1,213306945753097E+000	-2,1491903E-003
02/09/2025 19:32:48.1405	-1,170461023998264E+000	-2,0154917E-003
02/09/2025 19:32:49.1405	-1,125605544328693E+000	-2,1300905E-003
02/09/2025 19:32:50.1405	-1,077572326540949E+000	-2,1491903E-003
02/09/2025 19:32:51.1405	-1,041955941808224E+000	-2,1873901E-003
02/09/2025 19:32:52.1405	-1,000810759925843E+000	-2,2446895E-003
02/09/2025 19:32:53.1405	-9,557205958604822E-001	-2,1873901E-003
02/09/2025 19:32:54.1405	-9,141338854193695E-001	-2,1682901E-003
02/09/2025 19:32:55.1405	-8,677509089350703E-001	-2,0536913E-003
02/09/2025 19:32:56.1405	-8,257713116765046E-001	-2,1491903E-003
02/09/2025 19:32:57.1405	-7,893406987071039E-001	-2,0154917E-003
02/09/2025 19:32:58.1405	-7,486639179706582E-001	-2,1300905E-003
02/09/2025 19:32:59.1405	-7,066014432907104E-001	-2,1682901E-003
02/09/2025 19:33:00.1405	-6,718525667905819E-001	-2,1682901E-003
02/09/2025 19:33:01.1405	-6,306578350782406E-001	-2,1300905E-003
