time/s	I/mA	<Ewe/V>	
02/09/2025 18:42:21.3067	2,1341887E-001	-7,6437071E-002
02/09/2025 18:42:21.4067	1,2432528E-001	-7,5739279E-002
02/09/2025 18:42:21.5067	1,4978060E-001	-7,4590139E-002
02/09/2025 18:42:21.6067	1,4341676E-001	-7,3592864E-002
02/09/2025 18:42:21.7067	1,1159762E-001	-7,2681226E-002
02/09/2025 18:42:21.8067	1,6887209E-001	-7,1851380E-002
02/09/2025 18:42:21.9067	2,1341887E-001	-7,1079366E-002
02/09/2025 18:42:22.0067	1,3705294E-001	-7,0351891E-002
02/09/2025 18:42:22.1067	1,3705294E-001	-6,9678664E-002
02/09/2025 18:42:22.2067	1,1796144E-001	-6,9015481E-002
02/09/2025 18:42:22.3067	1,1159762E-001	-6,8387128E-002
02/09/2025 18:42:22.4067	1,3068911E-001	-6,7795962E-002
02/09/2025 18:42:22.5067	1,8796356E-001	-6,7262650E-002
02/09/2025 18:42:22.6067	1,1796144E-001	-6,6777520E-002
02/09/2025 18:42:22.7067	1,1796144E-001	-6,6344522E-002
02/09/2025 18:42:22.8067	2,0069122E-001	-6,5952055E-002
02/09/2025 18:42:22.9067	1,3068911E-001	-6,5535910E-002
02/09/2025 18:42:23.0067	1,3705294E-001	-6,5081798E-002
02/09/2025 18:42:23.1067	1,0523378E-001	-6,4640164E-002
02/09/2025 18:42:23.2067	1,1159762E-001	-6,4198159E-002
02/09/2025 18:42:23.3067	1,5614443E-001	-6,3771360E-002
02/09/2025 18:42:23.4067	7,9778478E-002	-6,3357465E-002
02/09/2025 18:42:23.5067	1,5614443E-001	-6,2941469E-002
02/09/2025 18:42:23.6067	1,2432528E-001	-6,2541559E-002
02/09/2025 18:42:23.7067	1,4341676E-001	-6,2161621E-002
02/09/2025 18:42:23.8067	1,0523378E-001	-6,1813701E-002
02/09/2025 18:42:23.9067	1,1159762E-001	-6,1503254E-002
02/09/2025 18:42:24.0067	1,1796144E-001	-6,1209116E-002
02/09/2025 18:42:24.1067	1,2432528E-001	-6,0921814E-002
02/09/2025 18:42:24.2067	1,5614443E-001	-6,0662329E-002
02/09/2025 18:42:24.3067	9,8869957E-002	-6,0339119E-002
02/09/2025 18:42:24.4067	1,1159762E-001	-6,0008768E-002
02/09/2025 18:42:24.5067	7,3414646E-002	-5,9689876E-002
02/09/2025 18:42:24.6067	1,5614443E-001	-5,9368886E-002
02/09/2025 18:42:24.7067	1,0523378E-001	-5,9044000E-002
02/09/2025 18:42:24.8067	1,0523378E-001	-5,8735766E-002
02/09/2025 18:42:24.9067	1,3068911E-001	-5,8408584E-002
02/09/2025 18:42:25.0067	8,6142294E-002	-5,8112692E-002
02/09/2025 18:42:25.1067	8,6142294E-002	-5,7831962E-002
02/09/2025 18:42:25.2067	7,3414646E-002	-5,7577249E-002
02/09/2025 18:42:25.3067	9,8869957E-002	-5,7341710E-002
02/09/2025 18:42:25.4067	9,2506140E-002	-5,7133708E-002
02/09/2025 18:42:25.5067	1,3068911E-001	-5,6913454E-002
02/09/2025 18:42:25.6067	1,6250826E-001	-5,6656063E-002
02/09/2025 18:42:25.7067	1,2432528E-001	-5,6394052E-002
02/09/2025 18:42:25.8067	7,3414646E-002	-5,6120314E-002
02/09/2025 18:42:25.9067	1,5614443E-001	-5,5852417E-002
02/09/2025 18:42:26.0067	3,5231672E-002	-5,5597588E-002
02/09/2025 18:42:26.1067	5,4323155E-002	-5,5337448E-002
02/09/2025 18:42:26.2067	1,0523378E-001	-5,5079486E-002
02/09/2025 18:42:26.3067	3,5231672E-002	-5,4830693E-002
02/09/2025 18:42:26.4067	1,1159762E-001	-5,4580908E-002
02/09/2025 18:42:26.5067	1,6250826E-001	-5,4365002E-002
02/09/2025 18:42:26.6067	1,7523590E-001	-5,4181684E-002
02/09/2025 18:42:26.7067	1,0523378E-001	-5,3996567E-002
02/09/2025 18:42:26.8067	8,6142294E-002	-5,3818822E-002
02/09/2025 18:42:26.9067	7,3414646E-002	-5,3635389E-002
02/09/2025 18:42:27.0067	1,8796356E-001	-5,3432968E-002
02/09/2025 18:42:27.1067	1,4341676E-001	-5,3211603E-002
02/09/2025 18:42:27.2067	5,4323155E-002	-5,2991532E-002
02/09/2025 18:42:27.3067	1,2432528E-001	-5,2765433E-002
02/09/2025 18:42:27.4067	7,9778478E-002	-5,2536920E-002
02/09/2025 18:42:27.5067	1,5614443E-001	-5,2315630E-002
02/09/2025 18:42:27.6067	1,2432528E-001	-5,2092850E-002
02/09/2025 18:42:27.7067	8,6142294E-002	-5,1875111E-002
02/09/2025 18:42:27.8067	1,5614443E-001	-5,1678460E-002
02/09/2025 18:42:27.9067	1,8159975E-001	-5,1497854E-002
02/09/2025 18:42:28.0067	6,0686987E-002	-5,1341422E-002
02/09/2025 18:42:28.1067	1,3068911E-001	-5,1186640E-002
02/09/2025 18:42:28.2067	1,2432528E-001	-5,1024709E-002
02/09/2025 18:42:28.3067	1,1796144E-001	-5,0845440E-002
02/09/2025 18:42:28.4067	7,3414646E-002	-5,0651729E-002
02/09/2025 18:42:28.5067	1,3705294E-001	-5,0443809E-002
02/09/2025 18:42:28.6067	9,2506140E-002	-5,0246086E-002
02/09/2025 18:42:28.7067	2,1341887E-001	-5,0058603E-002
02/09/2025 18:42:28.8067	1,1796144E-001	-4,9847472E-002
02/09/2025 18:42:28.9067	9,2506140E-002	-4,9647614E-002
02/09/2025 18:42:29.0067	1,4341676E-001	-4,9454171E-002
02/09/2025 18:42:29.1067	1,3705294E-001	-4,9271386E-002
02/09/2025 18:42:29.2067	4,7959324E-002	-4,9113851E-002
02/09/2025 18:42:29.3067	4,7959324E-002	-4,8972361E-002
02/09/2025 18:42:29.4067	1,0523378E-001	-4,8834916E-002
02/09/2025 18:42:29.5067	1,0523378E-001	-4,8711073E-002
02/09/2025 18:42:29.6067	8,6142294E-002	-4,8563395E-002
02/09/2025 18:42:29.7067	1,6250826E-001	-4,8387714E-002
02/09/2025 18:42:29.8067	1,6250826E-001	-4,8202753E-002
02/09/2025 18:42:29.9067	1,3068911E-001	-4,8029628E-002
02/09/2025 18:42:30.0067	1,3705294E-001	-4,7839317E-002
02/09/2025 18:42:30.1067	1,5614443E-001	-4,7656760E-002
02/09/2025 18:42:30.2067	1,1159762E-001	-4,7478866E-002
02/09/2025 18:42:30.3067	9,8869957E-002	-4,7290161E-002
02/09/2025 18:42:30.4067	1,3705294E-001	-4,7112033E-002
02/09/2025 18:42:30.5067	3,5231672E-002	-4,6958473E-002
02/09/2025 18:42:30.6067	1,2432528E-001	-4,6825502E-002
02/09/2025 18:42:30.7067	9,2506140E-002	-4,6712887E-002
02/09/2025 18:42:30.8067	1,4341676E-001	-4,6598479E-002
02/09/2025 18:42:30.9067	1,3705294E-001	-4,6453357E-002
02/09/2025 18:42:31.0067	1,5614443E-001	-4,6302203E-002
02/09/2025 18:42:31.1067	1,2432528E-001	-4,6140008E-002
02/09/2025 18:42:31.2067	1,5614443E-001	-4,5964137E-002
02/09/2025 18:42:31.3067	8,6142294E-002	-4,5802169E-002
02/09/2025 18:42:31.4067	1,6140183E-002	-4,5640204E-002
02/09/2025 18:42:31.5067	1,5614443E-001	-4,5470215E-002
02/09/2025 18:42:31.6067	7,9778478E-002	-4,5303550E-002
02/09/2025 18:42:31.7067	1,3705294E-001	-4,5141164E-002
02/09/2025 18:42:31.8067	1,4341676E-001	-4,4991612E-002
02/09/2025 18:42:31.9067	4,7959324E-002	-4,4865131E-002
02/09/2025 18:42:32.0067	9,8869957E-002	-4,4760581E-002
02/09/2025 18:42:32.1067	1,3068911E-001	-4,4646170E-002
02/09/2025 18:42:32.2067	1,0523378E-001	-4,4535048E-002
02/09/2025 18:42:32.3067	4,7959324E-002	-4,4422898E-002
02/09/2025 18:42:32.4067	9,8869957E-002	-4,4281479E-002
02/09/2025 18:42:32.5067	1,4978060E-001	-4,4142511E-002
02/09/2025 18:42:32.6067	6,7050815E-002	-4,3996509E-002
02/09/2025 18:42:32.7067	1,1159762E-001	-4,3840159E-002
02/09/2025 18:42:32.8067	1,3068911E-001	-4,3684345E-002
02/09/2025 18:42:32.9067	7,9778478E-002	-4,3534603E-002
02/09/2025 18:42:33.0067	1,4978060E-001	-4,3373972E-002
02/09/2025 18:42:33.1067	7,9778478E-002	-4,3230344E-002
02/09/2025 18:42:33.2067	1,1796144E-001	-4,3098554E-002
02/09/2025 18:42:33.3067	1,2432528E-001	-4,2976085E-002
02/09/2025 18:42:33.4067	1,8159975E-001	-4,2882990E-002
02/09/2025 18:42:33.5067	1,1159762E-001	-4,2789668E-002
02/09/2025 18:42:33.6067	8,6142294E-002	-4,2679194E-002
02/09/2025 18:42:33.7067	2,8867837E-002	-4,2546991E-002
02/09/2025 18:42:33.8067	1,3705294E-001	-4,2410463E-002
02/09/2025 18:42:33.9067	1,4978060E-001	-4,2264275E-002
02/09/2025 18:42:34.0067	1,6250826E-001	-4,2123128E-002
02/09/2025 18:42:34.1067	9,8869957E-002	-4,1985761E-002
02/09/2025 18:42:34.2067	8,6142294E-002	-4,1833915E-002
02/09/2025 18:42:34.3067	1,1796144E-001	-4,1685317E-002
02/09/2025 18:42:34.4067	6,7050815E-002	-4,1550782E-002
02/09/2025 18:42:34.5067	1,5614443E-001	-4,1424263E-002
02/09/2025 18:42:34.6067	9,2506140E-002	-4,1317798E-002
02/09/2025 18:42:34.7067	9,8869957E-002	-4,1226234E-002
02/09/2025 18:42:34.8067	1,4978060E-001	-4,1134708E-002
02/09/2025 18:42:34.9067	9,8869957E-002	-4,1041579E-002
02/09/2025 18:42:35.0067	7,3414646E-002	-4,0936913E-002
02/09/2025 18:42:35.1067	1,6250826E-001	-4,0800236E-002
02/09/2025 18:42:35.2067	4,7959324E-002	-4,0669896E-002
02/09/2025 18:42:35.3067	1,3068911E-001	-4,0540822E-002
02/09/2025 18:42:35.4067	7,9778478E-002	-4,0396921E-002
02/09/2025 18:42:35.5067	8,6142294E-002	-4,0271509E-002
02/09/2025 18:42:35.6067	8,6142294E-002	-4,0141631E-002
02/09/2025 18:42:35.7067	1,1796144E-001	-3,9994489E-002
02/09/2025 18:42:35.8067	1,2432528E-001	-3,9865106E-002
02/09/2025 18:42:35.9067	1,1796144E-001	-3,9762080E-002
02/09/2025 18:42:36.0067	1,0523378E-001	-3,9662648E-002
02/09/2025 18:42:36.1067	1,0523378E-001	-3,9583310E-002
02/09/2025 18:42:36.2067	1,2432528E-001	-3,9499953E-002
02/09/2025 18:42:36.3067	1,2432528E-001	-3,9394487E-002
02/09/2025 18:42:36.4067	8,6142294E-002	-3,9280538E-002
02/09/2025 18:42:36.5067	9,2506140E-002	-3,9154556E-002
02/09/2025 18:42:36.6067	1,2432528E-001	-3,9024062E-002
02/09/2025 18:42:36.7067	1,0523378E-001	-3,8903430E-002
02/09/2025 18:42:36.8067	1,2432528E-001	-3,8781002E-002
02/09/2025 18:42:36.9067	1,1796144E-001	-3,8645010E-002
02/09/2025 18:42:37.0067	1,3705294E-001	-3,8526591E-002
02/09/2025 18:42:37.1067	1,4978060E-001	-3,8401257E-002
02/09/2025 18:42:37.2067	2,8867837E-002	-3,8283985E-002
02/09/2025 18:42:37.3067	1,3705294E-001	-3,8189478E-002
02/09/2025 18:42:37.4067	1,4341676E-001	-3,8104597E-002
