time/s	I/mA	<Ewe/V>	
03/09/2025 13:40:00.7890	6,0685435E-003	-4,6891300E-003
03/09/2025 13:40:00.8890	4,1594426E-003	-4,6909945E-003
03/09/2025 13:40:00.9890	2,2503431E-003	-4,6930569E-003
03/09/2025 13:40:01.0890	9,8867435E-003	-4,6919114E-003
03/09/2025 13:40:01.1890	6,7049102E-003	-4,6838131E-003
03/09/2025 13:40:01.2890	-9,3149021E-004	-4,6867924E-003
03/09/2025 13:40:01.3890	9,8867435E-003	-4,6880147E-003
03/09/2025 13:40:01.4890	1,5614044E-002	-4,6762493E-003
03/09/2025 13:40:01.5890	1,2432210E-002	-4,6853027E-003
03/09/2025 13:40:01.6890	2,2503431E-003	-4,6851500E-003
03/09/2025 13:40:01.7890	7,9776440E-003	-4,6783886E-003
03/09/2025 13:40:01.8890	1,0523110E-002	-4,6852264E-003
03/09/2025 13:40:01.9890	3,5230771E-003	-4,6884352E-003
03/09/2025 13:40:02.0890	5,4321769E-003	-4,6781590E-003
03/09/2025 13:40:02.1890	7,9776440E-003	-4,6818648E-003
03/09/2025 13:40:02.2890	3,5230771E-003	-4,6843858E-003
03/09/2025 13:40:02.3890	9,2503773E-003	-4,6812915E-003
03/09/2025 13:40:02.4890	9,2503773E-003	-4,6748361E-003
03/09/2025 13:40:02.5890	-9,3149021E-004	-4,6852264E-003
03/09/2025 13:40:02.6890	7,3412773E-003	-4,6779686E-003
03/09/2025 13:40:02.7890	6,7049102E-003	-4,6831253E-003
03/09/2025 13:40:02.8890	6,0685435E-003	-4,6840040E-003
03/09/2025 13:40:02.9890	5,4321769E-003	-4,6851882E-003
03/09/2025 13:40:03.0890	6,0685435E-003	-4,6849973E-003
03/09/2025 13:40:03.1890	1,2432210E-002	-4,6819793E-003
03/09/2025 13:40:03.2890	4,7958097E-003	-4,6790000E-003
03/09/2025 13:40:03.3890	4,1594426E-003	-4,6886262E-003
03/09/2025 13:40:03.4890	1,3704944E-002	-4,6820180E-003
03/09/2025 13:40:03.5890	1,6139771E-003	-4,6812915E-003
03/09/2025 13:40:03.6890	1,1795843E-002	-4,6862960E-003
03/09/2025 13:40:03.7890	1,3704944E-002	-4,6830871E-003
03/09/2025 13:40:03.8890	6,0685435E-003	-4,6791905E-003
03/09/2025 13:40:03.9890	1,0523110E-002	-4,6861046E-003
03/09/2025 13:40:04.0890	6,0685435E-003	-4,6918350E-003
03/09/2025 13:40:04.1890	1,0523110E-002	-4,6816738E-003
03/09/2025 13:40:04.2890	5,4321769E-003	-4,6857609E-003
03/09/2025 13:40:04.3890	4,1594426E-003	-4,6833931E-003
03/09/2025 13:40:04.4890	1,0523110E-002	-4,6836981E-003
03/09/2025 13:40:04.5890	8,6140092E-003	-4,6919114E-003
03/09/2025 13:40:04.6890	-2,9512335E-004	-4,6958076E-003
03/09/2025 13:40:04.7890	3,5230771E-003	-4,6822466E-003
03/09/2025 13:40:04.8890	4,7958097E-003	-4,6856464E-003
03/09/2025 13:40:04.9890	6,7049102E-003	-4,6857609E-003
03/09/2025 13:40:05.0890	4,1594426E-003	-4,6794200E-003
03/09/2025 13:40:05.1890	9,2503773E-003	-4,6883207E-003
03/09/2025 13:40:05.2890	3,5230771E-003	-4,6890844E-003
03/09/2025 13:40:05.3890	6,0685435E-003	-4,6834312E-003
03/09/2025 13:40:05.4890	8,6140092E-003	-4,6890844E-003
03/09/2025 13:40:05.5890	6,0685435E-003	-4,6864105E-003
03/09/2025 13:40:05.6890	1,4341311E-002	-4,6772426E-003
03/09/2025 13:40:05.7890	6,0685435E-003	-4,6851118E-003
03/09/2025 13:40:05.8890	-2,9512335E-004	-4,6932865E-003
03/09/2025 13:40:05.9890	7,9776440E-003	-4,6829344E-003
03/09/2025 13:40:06.0890	4,1594426E-003	-4,6863724E-003
03/09/2025 13:40:06.1890	1,4977678E-002	-4,6867542E-003
03/09/2025 13:40:06.2890	8,6140092E-003	-4,6804133E-003
03/09/2025 13:40:06.3890	8,6140092E-003	-4,6888171E-003
