time/s	freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	
30/08/2025 20:11:11.8470	1,9980818E+002	3,2698455E-001	4,9866955E-003
30/08/2025 20:11:12.3166	1,5862943E+002	3,2786161E-001	5,1777903E-003
30/08/2025 20:11:12.7812	1,2600809E+002	3,2857442E-001	5,6043719E-003
30/08/2025 20:11:13.2485	1,0016024E+002	3,2922184E-001	5,8993306E-003
30/08/2025 20:11:13.7190	7,9516548E+001	3,3020386E-001	6,0284608E-003
30/08/2025 20:11:14.1996	6,3160763E+001	3,3103558E-001	6,3316547E-003
30/08/2025 20:11:14.6660	5,0208866E+001	3,3178633E-001	6,7509175E-003
30/08/2025 20:11:15.1335	3,9859695E+001	3,3279639E-001	7,1810139E-003
30/08/2025 20:11:15.5793	3,1672298E+001	3,3372599E-001	7,4815014E-003
30/08/2025 20:11:16.0447	2,5136747E+001	3,3487096E-001	7,8538703E-003
30/08/2025 20:11:16.5120	1,9980818E+001	3,3610711E-001	8,4096128E-003
30/08/2025 20:11:16.9560	1,5857577E+001	3,3738935E-001	8,6169951E-003
30/08/2025 20:11:17.5029	1,2600809E+001	3,3855435E-001	9,2035132E-003
30/08/2025 20:11:17.9685	1,0016025E+001	3,3993608E-001	9,5658153E-003
30/08/2025 20:11:18.5432	7,9557004E+000	3,4133148E-001	1,0094500E-002
30/08/2025 20:11:18.9232	6,3105812E+000	3,4296700E-001	1,0722591E-002
30/08/2025 20:11:19.3923	5,0144420E+000	3,4414315E-001	1,1243223E-002
30/08/2025 20:11:19.9657	3,9859698E+000	3,4574312E-001	1,1833524E-002
30/08/2025 20:11:20.6738	3,1655185E+000	3,4721780E-001	1,2318758E-002
30/08/2025 20:11:21.5518	2,5136747E+000	3,4852418E-001	1,3452395E-002
30/08/2025 20:11:22.6437	1,9970603E+000	3,5028955E-001	1,3896021E-002
30/08/2025 20:11:24.0101	1,5846856E+000	3,5176215E-001	1,5330793E-002
30/08/2025 20:11:26.5610	1,2596742E+000	3,5280138E-001	1,7283989E-002
