time/s	<I>/mA	Ewe/V	
30/08/2025 23:06:17.8001	3,493950767135615E+000	-2,0544075E-003
30/08/2025 23:06:18.8001	3,524527638959881E+000	-2,1881063E-003
30/08/2025 23:06:19.8001	3,561393071508405E+000	-2,0926071E-003
30/08/2025 23:06:20.8001	3,596654247140876E+000	-2,0735073E-003
30/08/2025 23:06:21.8001	3,624704177999494E+000	-2,0926071E-003
30/08/2025 23:06:22.8001	3,660274220800389E+000	-2,1690065E-003
30/08/2025 23:06:23.8001	3,689332430458069E+000	-2,0353077E-003
30/08/2025 23:06:24.8001	3,718021532201767E+000	-2,1690065E-003
30/08/2025 23:06:25.8001	3,748581089353550E+000	-2,0926071E-003
30/08/2025 23:06:26.8001	3,775218140268322E+000	-2,0735073E-003
30/08/2025 23:06:27.8001	3,802817376232145E+000	-2,1881063E-003
30/08/2025 23:06:28.8001	3,831915992927534E+000	-2,0544075E-003
30/08/2025 23:06:29.8001	3,856771095991128E+000	-2,1308069E-003
30/08/2025 23:06:30.8001	3,888006880426406E+000	-2,1117069E-003
30/08/2025 23:06:31.8001	3,915791122293470E+000	-2,1690065E-003
30/08/2025 23:06:32.8001	3,953246582221984E+000	-2,1117069E-003
30/08/2025 23:06:33.8001	3,979117012357705E+000	-2,1499067E-003
30/08/2025 23:06:34.8001	4,004878814792633E+000	-2,0735073E-003
30/08/2025 23:06:35.8001	4,025792271471019E+000	-2,0735073E-003
30/08/2025 23:06:36.8001	4,047662177085876E+000	-2,1499067E-003
30/08/2025 23:06:37.8001	4,076109037590022E+000	-1,9971081E-003
30/08/2025 23:06:38.8001	4,093682778644561E+000	-2,1881063E-003
30/08/2025 23:06:39.8001	4,120417998600004E+000	-2,2454057E-003
30/08/2025 23:06:40.8001	4,144764787292480E+000	-2,0926071E-003
30/08/2025 23:06:41.8001	4,157335742473602E+000	-2,1117069E-003
30/08/2025 23:06:42.8001	4,180651096630093E+000	-2,1117069E-003
30/08/2025 23:06:43.8001	4,203266283416738E+000	-2,1499067E-003
30/08/2025 23:06:44.8001	4,212045188713073E+000	-2,1690065E-003
30/08/2025 23:06:45.8001	4,228579467678070E+000	-2,1117069E-003
30/08/2025 23:06:46.8001	4,239876336097709E+000	-1,9589085E-003
30/08/2025 23:06:47.8001	4,260391775131218E+000	-2,2263059E-003
30/08/2025 23:06:48.8001	4,280026577091206E+000	-2,1690065E-003
30/08/2025 23:06:49.8001	4,291791888141631E+000	-2,2263059E-003
30/08/2025 23:06:50.8001	4,316844502735137E+000	-2,1308069E-003
30/08/2025 23:06:51.8001	4,330829087924958E+000	-2,1499067E-003
30/08/2025 23:06:52.8001	4,340873892784103E+000	-2,0735073E-003
30/08/2025 23:06:53.8001	4,359202325153348E+000	-2,2072061E-003
30/08/2025 23:06:54.8001	4,369905367565153E+000	-2,2263059E-003
30/08/2025 23:06:55.8001	4,382957315349572E+000	-2,1117069E-003
30/08/2025 23:06:56.8001	4,389081358814238E+000	-2,2072061E-003
30/08/2025 23:06:57.8001	4,406060036277765E+000	-2,1499067E-003
30/08/2025 23:06:58.8001	4,418358994770031E+000	-2,1881063E-003
30/08/2025 23:06:59.8001	4,423537204647065E+000	-2,2072061E-003
30/08/2025 23:07:00.8001	4,435940798664088E+000	-2,0926071E-003
30/08/2025 23:07:01.8001	4,442170683956142E+000	-2,0544075E-003
30/08/2025 23:07:02.8001	4,454476333618164E+000	-2,1308069E-003
30/08/2025 23:07:03.8001	4,462939317798611E+000	-2,1690065E-003
30/08/2025 23:07:04.8001	4,467366148471832E+000	-2,1117069E-003
30/08/2025 23:07:05.8001	4,484160410213470E+000	-2,2454057E-003
30/08/2025 23:07:06.8001	4,491162465667713E+000	-2,1499067E-003
30/08/2025 23:07:07.8001	4,494556408786773E+000	-2,1308069E-003
30/08/2025 23:07:08.8001	4,497604905891414E+000	-2,1690065E-003
30/08/2025 23:07:09.8001	4,499097371864318E+000	-2,1499067E-003
30/08/2025 23:07:10.8001	4,510676744174958E+000	-2,0544075E-003
30/08/2025 23:07:11.8001	4,513659590530388E+000	-2,0926071E-003
30/08/2025 23:07:12.8001	4,519364507293687E+000	-2,0544075E-003
30/08/2025 23:07:13.8001	4,526158771038055E+000	-2,1308069E-003
30/08/2025 23:07:14.8001	4,529696280670166E+000	-2,1881063E-003
30/08/2025 23:07:15.8001	4,532481185245514E+000	-2,0735073E-003
30/08/2025 23:07:16.8001	4,536276201915740E+000	-2,1499067E-003
30/08/2025 23:07:17.8001	4,538014118289937E+000	-2,0926071E-003
30/08/2025 23:07:18.8001	4,541605389690396E+000	-2,1308069E-003
30/08/2025 23:07:19.8001	4,541373814582819E+000	-2,1499067E-003
30/08/2025 23:07:20.8001	4,544934567928308E+000	-2,1117069E-003
30/08/2025 23:07:21.8001	4,544225075626372E+000	-2,1690065E-003
30/08/2025 23:07:22.8001	4,547025199127197E+000	-2,1117069E-003
30/08/2025 23:07:23.8001	4,550973919773099E+000	-2,1308069E-003
30/08/2025 23:07:24.8001	4,556484052371971E+000	-2,0926071E-003
30/08/2025 23:07:25.8001	4,560497816658017E+000	-2,1881063E-003
30/08/2025 23:07:26.8001	4,556268690872193E+000	-2,1881063E-003
30/08/2025 23:07:27.8001	4,554715813350668E+000	-2,0544075E-003
30/08/2025 23:07:28.8001	4,552786394977566E+000	-2,0162079E-003
30/08/2025 23:07:29.8001	4,548447266101832E+000	-2,1117069E-003
30/08/2025 23:07:30.8001	4,553572118759156E+000	-2,0544075E-003
30/08/2025 23:07:31.8001	4,552433106708520E+000	-2,1499067E-003
30/08/2025 23:07:32.8001	4,549005582618705E+000	-2,1499067E-003
30/08/2025 23:07:33.8001	4,546572599411007E+000	-2,1308069E-003
30/08/2025 23:07:34.8001	4,543101196479796E+000	-2,1308069E-003
30/08/2025 23:07:35.8001	4,546927881240844E+000	-2,0735073E-003
30/08/2025 23:07:36.8001	4,542330832576745E+000	-2,0544075E-003
30/08/2025 23:07:37.8001	4,539982168292994E+000	-2,1308069E-003
30/08/2025 23:07:38.8001	4,540460087966919E+000	-2,1690065E-003
30/08/2025 23:07:39.8001	4,530220972633361E+000	-2,0735073E-003
30/08/2025 23:07:40.8001	4,535636963176721E+000	-2,1117069E-003
30/08/2025 23:07:41.8001	4,534959966659528E+000	-2,0544075E-003
30/08/2025 23:07:42.8001	4,532605708599085E+000	-2,1690065E-003
30/08/2025 23:07:43.8001	4,532006093120572E+000	-2,2072061E-003
30/08/2025 23:07:44.8001	4,526286258602127E+000	-2,1881063E-003
30/08/2025 23:07:45.8001	4,527238734054563E+000	-2,1499067E-003
30/08/2025 23:07:46.8001	4,521814421272275E+000	-2,2263059E-003
30/08/2025 23:07:47.8001	4,518191333675384E+000	-2,1690065E-003
30/08/2025 23:07:48.8001	4,517759747219085E+000	-2,1308069E-003
30/08/2025 23:07:49.8001	4,514879686737061E+000	-2,0544075E-003
30/08/2025 23:07:50.8001	4,513104781532277E+000	-2,2263059E-003
30/08/2025 23:07:51.8001	4,514533113574977E+000	-2,1308069E-003
