time/s	freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	
26/08/2025 23:11:30.9949	1,2576789E-002	5,9509450E-001	1,4298581E-001
26/08/2025 23:15:01.0156	1,0009170E-002	6,2332588E-001	1,3589932E-001
26/08/2025 23:15:01.8516	1,9999814E+005	3,0514207E-001	-9,3013495E-002
26/08/2025 23:15:02.2856	1,5885727E+005	3,1650048E-001	-7,1865402E-002
26/08/2025 23:15:02.7196	1,2618765E+005	3,2307950E-001	-5,5876222E-002
26/08/2025 23:15:03.0136	1,0022640E+005	3,2700977E-001	-4,4381768E-002
26/08/2025 23:15:04.7076	7,9609563E+004	3,2847154E-001	-3,5220224E-002
26/08/2025 23:15:06.4016	6,3233004E+004	3,2910690E-001	-2,7600367E-002
26/08/2025 23:15:08.0956	5,0224539E+004	3,2941401E-001	-2,1817451E-002
26/08/2025 23:15:08.8096	3,9897566E+004	3,2992133E-001	-1,6939316E-002
26/08/2025 23:15:09.2446	3,1686090E+004	3,3023626E-001	-1,2665051E-002
26/08/2025 23:15:09.6786	2,5172580E+004	3,3074287E-001	-9,4442191E-003
26/08/2025 23:15:10.1126	1,9995176E+004	3,3086932E-001	-6,8463925E-003
26/08/2025 23:15:10.5466	1,5884798E+004	3,3132797E-001	-4,6650171E-003
26/08/2025 23:15:10.9806	1,2618766E+004	3,3187303E-001	-3,0800074E-003
26/08/2025 23:15:11.4146	1,0020785E+004	3,3229160E-001	-1,7343309E-003
26/08/2025 23:15:11.9059	7,9597607E+003	3,3270484E-001	-5,6414335E-004
26/08/2025 23:15:12.4874	6,3238188E+003	3,3314928E-001	1,6243102E-004
26/08/2025 23:15:12.9568	5,0216069E+003	3,3332455E-001	8,7869045E-004
26/08/2025 23:15:13.4250	3,9861731E+003	3,3396155E-001	1,3315763E-003
26/08/2025 23:15:14.1150	3,1669595E+003	3,3439580E-001	1,7619248E-003
26/08/2025 23:15:14.5808	2,5158047E+003	3,3498874E-001	2,3148577E-003
26/08/2025 23:15:15.0500	1,9980818E+003	3,3538583E-001	2,5389935E-003
26/08/2025 23:15:15.5170	1,5884750E+003	3,3589157E-001	2,7811185E-003
26/08/2025 23:15:15.9828	1,2604036E+003	3,3605555E-001	3,0781410E-003
26/08/2025 23:15:16.4505	1,0016024E+003	3,3673877E-001	3,1974674E-003
26/08/2025 23:15:16.9178	7,9525409E+002	3,3721548E-001	3,5080812E-003
26/08/2025 23:15:17.3853	6,3181964E+002	3,3788800E-001	3,8181653E-003
26/08/2025 23:15:17.8520	5,0208865E+002	3,3851561E-001	4,1728765E-003
26/08/2025 23:15:18.3196	3,9859698E+002	3,3903739E-001	4,2516105E-003
26/08/2025 23:15:18.7848	3,1672299E+002	3,3966947E-001	4,3759434E-003
26/08/2025 23:15:19.2495	2,5169135E+002	3,4037635E-001	4,6745413E-003
26/08/2025 23:15:19.7181	1,9980818E+002	3,4111550E-001	5,0023324E-003
26/08/2025 23:15:20.1876	1,5862943E+002	3,4184587E-001	5,1858714E-003
26/08/2025 23:15:20.6523	1,2600809E+002	3,4242967E-001	5,5544218E-003
26/08/2025 23:15:21.1195	1,0016024E+002	3,4330535E-001	5,6604804E-003
26/08/2025 23:15:21.5901	7,9516548E+001	3,4410179E-001	6,0155173E-003
26/08/2025 23:15:22.0687	6,3160763E+001	3,4508944E-001	6,4810556E-003
26/08/2025 23:15:22.5350	5,0208866E+001	3,4589598E-001	6,7462167E-003
26/08/2025 23:15:23.0025	3,9859695E+001	3,4684813E-001	7,0245187E-003
26/08/2025 23:15:23.4483	3,1672298E+001	3,4790471E-001	7,3377038E-003
26/08/2025 23:15:23.9138	2,5136747E+001	3,4895775E-001	7,7154180E-003
26/08/2025 23:15:24.3821	1,9980818E+001	3,5010397E-001	8,2658408E-003
26/08/2025 23:15:24.8260	1,5857577E+001	3,5133672E-001	8,7751979E-003
26/08/2025 23:15:25.3730	1,2600809E+001	3,5255364E-001	9,1444757E-003
26/08/2025 23:15:25.8385	1,0016025E+001	3,5363325E-001	9,4992919E-003
26/08/2025 23:15:26.4143	7,9557004E+000	3,5515052E-001	1,0029129E-002
26/08/2025 23:15:26.7943	6,3105812E+000	3,5670167E-001	1,0776629E-002
26/08/2025 23:15:27.2633	5,0144420E+000	3,5776758E-001	1,1049979E-002
26/08/2025 23:15:27.8368	3,9859698E+000	3,5962906E-001	1,1626614E-002
26/08/2025 23:15:28.5448	3,1655185E+000	3,6090407E-001	1,2297192E-002
26/08/2025 23:15:29.4228	2,5136747E+000	3,6249566E-001	1,3509433E-002
26/08/2025 23:15:30.5158	1,9970603E+000	3,6374965E-001	1,4368569E-002
26/08/2025 23:15:32.5631	1,5846856E+000	3,6509520E-001	1,5509039E-002
26/08/2025 23:15:34.2711	1,2596742E+000	3,6706924E-001	1,6425923E-002
26/08/2025 23:15:36.4092	1,0000639E+000	3,6808404E-001	1,8657712E-002
26/08/2025 23:15:39.0902	7,9443753E-001	3,7055424E-001	2,1845598E-002
26/08/2025 23:15:42.4560	6,3126212E-001	3,7279099E-001	2,5532436E-002
26/08/2025 23:15:46.6853	5,0118679E-001	3,7486410E-001	2,8951235E-002
26/08/2025 23:15:51.9923	3,9867833E-001	3,7843341E-001	3,2923378E-002
26/08/2025 23:15:58.6738	3,1619310E-001	3,8273361E-001	3,8244087E-002
26/08/2025 23:16:07.0744	2,5117347E-001	3,8710234E-001	4,4192534E-002
26/08/2025 23:16:17.6265	1,9980818E-001	3,9193010E-001	5,0134283E-002
26/08/2025 23:16:30.9214	1,5846856E-001	3,9858967E-001	5,6458272E-002
26/08/2025 23:16:47.6463	1,2590654E-001	4,0678090E-001	6,4274944E-002
26/08/2025 23:17:08.6668	1,0013975E-001	4,1536564E-001	7,3412448E-002
26/08/2025 23:17:35.1625	7,9421178E-002	4,2482623E-001	8,2585678E-002
26/08/2025 23:18:08.5012	6,3101739E-002	4,3670171E-001	9,1922604E-002
26/08/2025 23:18:50.4398	5,0154075E-002	4,5141515E-001	1,0070838E-001
26/08/2025 23:19:43.2737	3,9804459E-002	4,6811625E-001	1,1247967E-001
26/08/2025 23:20:49.8358	3,1592205E-002	4,8691946E-001	1,2440026E-001
26/08/2025 23:22:13.4551	2,5144994E-002	5,0875086E-001	1,3248792E-001
26/08/2025 23:23:58.8431	1,9949391E-002	5,3374404E-001	1,3778296E-001
26/08/2025 23:26:11.3910	1,5860692E-002	5,6073970E-001	1,4216253E-001
26/08/2025 23:28:58.5404	1,2576789E-002	5,8978951E-001	1,4254083E-001
26/08/2025 23:32:28.5612	1,0009170E-002	6,1802441E-001	1,3592343E-001
26/08/2025 23:32:29.3976	1,9999814E+005	3,0103227E-001	-9,3837850E-002
26/08/2025 23:32:29.8316	1,5885727E+005	3,1339207E-001	-7,2375238E-002
26/08/2025 23:32:30.2656	1,2618765E+005	3,2013825E-001	-5,6374274E-002
26/08/2025 23:32:30.5596	1,0022640E+005	3,2446441E-001	-4,4927891E-002
26/08/2025 23:32:32.2536	7,9609563E+004	3,2588685E-001	-3,5501059E-002
26/08/2025 23:32:33.9476	6,3233004E+004	3,2628942E-001	-2,7968159E-002
26/08/2025 23:32:35.6416	5,0224539E+004	3,2664081E-001	-2,2009494E-002
26/08/2025 23:32:36.3556	3,9897566E+004	3,2695132E-001	-1,7013825E-002
26/08/2025 23:32:36.7896	3,1686090E+004	3,2737651E-001	-1,3024015E-002
26/08/2025 23:32:37.2236	2,5172580E+004	3,2777664E-001	-9,6864644E-003
26/08/2025 23:32:37.6576	1,9995176E+004	3,2816237E-001	-7,0578866E-003
26/08/2025 23:32:38.0916	1,5884798E+004	3,2838053E-001	-4,6986346E-003
26/08/2025 23:32:38.5256	1,2618766E+004	3,2884437E-001	-3,0483929E-003
26/08/2025 23:32:38.9596	1,0020785E+004	3,2946044E-001	-1,6981568E-003
26/08/2025 23:32:39.4509	7,9597607E+003	3,2996649E-001	-7,0375466E-004
26/08/2025 23:32:40.0325	6,3238188E+003	3,3036104E-001	1,6812590E-004
26/08/2025 23:32:40.5019	5,0216069E+003	3,3065242E-001	6,0733536E-004
26/08/2025 23:32:40.9701	3,9861731E+003	3,3129701E-001	1,2626685E-003
26/08/2025 23:32:41.6601	3,1669595E+003	3,3166125E-001	1,6071661E-003
26/08/2025 23:32:42.1258	2,5158047E+003	3,3209485E-001	2,2023865E-003
26/08/2025 23:32:42.5941	1,9980818E+003	3,3240470E-001	2,5179561E-003
26/08/2025 23:32:43.0611	1,5884750E+003	3,3289340E-001	2,6670191E-003
26/08/2025 23:32:43.5268	1,2604036E+003	3,3352572E-001	2,9342968E-003
26/08/2025 23:32:43.9936	1,0016024E+003	3,3373544E-001	3,2607305E-003
26/08/2025 23:32:44.4608	7,9525409E+002	3,3438021E-001	3,3848621E-003
26/08/2025 23:32:44.9273	6,3181964E+002	3,3501258E-001	3,7388012E-003
26/08/2025 23:32:45.3941	5,0208865E+002	3,3565050E-001	3,9606378E-003
26/08/2025 23:32:45.8616	3,9859698E+002	3,3610716E-001	3,9345883E-003
26/08/2025 23:32:46.3268	3,1672299E+002	3,3686516E-001	4,4431854E-003
26/08/2025 23:32:46.7915	2,5169135E+002	3,3724153E-001	4,6524075E-003
26/08/2025 23:32:47.2601	1,9980818E+002	3,3804557E-001	4,7004395E-003
26/08/2025 23:32:47.7297	1,5862943E+002	3,3877137E-001	5,2436246E-003
26/08/2025 23:32:48.1943	1,2600809E+002	3,3949482E-001	5,3520566E-003
26/08/2025 23:32:48.6616	1,0016024E+002	3,4023818E-001	5,5094827E-003
