time/s	<I>/mA	Ewe/V	
27/08/2025 01:29:07.3641	2,536687454128263E+000	-2,0544075E-003
27/08/2025 01:29:08.3641	2,560802515840528E+000	-2,0544075E-003
27/08/2025 01:29:09.3641	2,587613974905011E+000	-2,1308069E-003
27/08/2025 01:29:10.3641	2,610826989459991E+000	-2,1117069E-003
27/08/2025 01:29:11.3641	2,630541317939758E+000	-2,0735073E-003
27/08/2025 01:29:12.3641	2,657124251270295E+000	-2,1308069E-003
27/08/2025 01:29:13.3641	2,676872457981109E+000	-2,1308069E-003
27/08/2025 01:29:14.3641	2,694901419115066E+000	-2,1881063E-003
27/08/2025 01:29:15.3641	2,721517740106577E+000	-2,0926071E-003
27/08/2025 01:29:16.3641	2,738121331500999E+000	-2,1881063E-003
27/08/2025 01:29:17.3641	2,758306209230422E+000	-2,1117069E-003
27/08/2025 01:29:18.3641	2,777659339809418E+000	-2,1308069E-003
27/08/2025 01:29:19.3641	2,789556719875335E+000	-2,0926071E-003
27/08/2025 01:29:20.3641	2,801746552419662E+000	-2,0926071E-003
27/08/2025 01:29:21.3641	2,824535780143734E+000	-2,0926071E-003
27/08/2025 01:29:22.3641	2,838684341573714E+000	-2,0353077E-003
27/08/2025 01:29:23.3641	2,849224097251892E+000	-2,1690065E-003
27/08/2025 01:29:24.3641	2,861041512298584E+000	-2,1690065E-003
27/08/2025 01:29:25.3641	2,878903590869903E+000	-2,0544075E-003
27/08/2025 01:29:26.3641	2,890944160461423E+000	-2,1881063E-003
27/08/2025 01:29:27.3641	2,900811855697633E+000	-2,0926071E-003
27/08/2025 01:29:28.3641	2,911706607580186E+000	-2,0353077E-003
27/08/2025 01:29:29.3641	2,927269280242918E+000	-2,0926071E-003
27/08/2025 01:29:30.3641	2,937445566368105E+000	-2,0735073E-003
27/08/2025 01:29:31.3641	2,942104822492599E+000	-2,1881063E-003
27/08/2025 01:29:32.3641	2,946472333812714E+000	-2,0735073E-003
27/08/2025 01:29:33.3641	2,960592583799354E+000	-2,0926071E-003
27/08/2025 01:29:34.3641	2,973308730220793E+000	-2,1117069E-003
27/08/2025 01:29:35.3641	2,980182000160212E+000	-2,1117069E-003
27/08/2025 01:29:36.3641	2,989052072763442E+000	-2,0735073E-003
27/08/2025 01:29:37.3641	2,990259349346161E+000	-2,1881063E-003
27/08/2025 01:29:38.3641	2,994700910997390E+000	-2,1117069E-003
27/08/2025 01:29:39.3641	3,003292161464685E+000	-2,0735073E-003
27/08/2025 01:29:40.3641	3,007061336708063E+000	-2,0735073E-003
27/08/2025 01:29:41.3641	3,010439303779599E+000	-2,0353077E-003
27/08/2025 01:29:42.3641	3,015702254962921E+000	-2,0735073E-003
27/08/2025 01:29:43.3641	3,022299516630173E+000	-2,2072061E-003
27/08/2025 01:29:44.3641	3,024667553949353E+000	-2,1308069E-003
27/08/2025 01:29:45.3641	3,025866430234906E+000	-2,1881063E-003
27/08/2025 01:29:46.3641	3,026914182949064E+000	-2,0926071E-003
27/08/2025 01:29:47.3641	3,027547323703764E+000	-2,1499067E-003
27/08/2025 01:29:48.3641	3,031150832462310E+000	-2,2454057E-003
27/08/2025 01:29:49.3641	3,031210857009889E+000	-2,0162079E-003
27/08/2025 01:29:50.3641	3,032705999517441E+000	-2,0544075E-003
27/08/2025 01:29:51.3641	3,038819930839537E+000	-2,1881063E-003
27/08/2025 01:29:52.3641	3,041627552700042E+000	-2,1308069E-003
27/08/2025 01:29:53.3641	3,040579812288282E+000	-2,0735073E-003
27/08/2025 01:29:54.3641	3,039969378805161E+000	-1,9780083E-003
27/08/2025 01:29:55.3641	3,039781117439269E+000	-2,1690065E-003
27/08/2025 01:29:56.3641	3,039303082418440E+000	-2,0735073E-003
27/08/2025 01:29:57.3641	3,035456112098693E+000	-2,0735073E-003
27/08/2025 01:29:58.3641	3,037417314147952E+000	-2,0926071E-003
27/08/2025 01:29:59.3641	3,039532483768461E+000	-2,2072061E-003
27/08/2025 01:30:00.3641	3,036339125823972E+000	-2,2263059E-003
27/08/2025 01:30:01.3641	3,038809032487869E+000	-2,0735073E-003
27/08/2025 01:30:02.3641	3,032453807210921E+000	-2,1499067E-003
27/08/2025 01:30:03.3641	3,028648169612882E+000	-2,1308069E-003
27/08/2025 01:30:04.3641	3,028491907024382E+000	-2,1690065E-003
27/08/2025 01:30:05.3641	3,027336035203930E+000	-2,1117069E-003
27/08/2025 01:30:06.3641	3,029439070034023E+000	-2,1881063E-003
27/08/2025 01:30:07.3641	3,030071777772900E+000	-2,2263059E-003
27/08/2025 01:30:08.3641	3,025872302913662E+000	-2,1690065E-003
27/08/2025 01:30:09.3641	3,027208849859235E+000	-1,9971081E-003
27/08/2025 01:30:10.3641	3,025850373220436E+000	-2,1499067E-003
27/08/2025 01:30:11.3641	3,017601010179519E+000	-2,0162079E-003
27/08/2025 01:30:12.3641	3,024145462131493E+000	-2,1690065E-003
27/08/2025 01:30:13.3641	3,023653733491898E+000	-2,1117069E-003
27/08/2025 01:30:14.3641	3,016610693311684E+000	-2,0353077E-003
27/08/2025 01:30:15.3641	3,012754497861859E+000	-2,0735073E-003
27/08/2025 01:30:16.3641	3,014479910707472E+000	-2,2454057E-003
27/08/2025 01:30:17.3641	3,004660935592646E+000	-2,0544075E-003
27/08/2025 01:30:18.3641	3,005055122423173E+000	-2,1690065E-003
27/08/2025 01:30:19.3641	3,003897523546215E+000	-2,0926071E-003
27/08/2025 01:30:20.3641	2,998734543514246E+000	-2,1690065E-003
27/08/2025 01:30:21.3641	2,997957802724834E+000	-2,1499067E-003
27/08/2025 01:30:22.3641	2,999115927505493E+000	-2,1690065E-003
27/08/2025 01:30:23.3641	2,996424847555161E+000	-2,1881063E-003
27/08/2025 01:30:24.3641	2,991872721147537E+000	-2,0544075E-003
27/08/2025 01:30:25.3641	2,990818067693706E+000	-2,0926071E-003
27/08/2025 01:30:26.3641	2,987618040466302E+000	-2,0926071E-003
27/08/2025 01:30:27.3641	2,987088647222517E+000	-2,0735073E-003
27/08/2025 01:30:28.3641	2,985304178571695E+000	-2,1308069E-003
27/08/2025 01:30:29.3641	2,977415634202949E+000	-2,1499067E-003
27/08/2025 01:30:30.3641	2,977867686700819E+000	-2,1308069E-003
27/08/2025 01:30:31.3641	2,980167079162598E+000	-2,0926071E-003
27/08/2025 01:30:32.3641	2,980083498716350E+000	-2,1499067E-003
27/08/2025 01:30:33.3641	2,979599691677093E+000	-2,1690065E-003
27/08/2025 01:30:34.3641	2,979066889572142E+000	-2,0162079E-003
27/08/2025 01:30:35.3641	2,973044869518280E+000	-2,0735073E-003
27/08/2025 01:30:36.3641	2,970540079593654E+000	-2,0735073E-003
27/08/2025 01:30:37.3641	2,969255595350262E+000	-2,1690065E-003
27/08/2025 01:30:38.3641	2,965880846691132E+000	-2,1308069E-003
27/08/2025 01:30:39.3641	2,964313036680221E+000	-2,1690065E-003
27/08/2025 01:30:40.3641	2,962941416358947E+000	-1,9589085E-003
27/08/2025 01:30:41.3641	2,959793142223354E+000	-2,1881063E-003
27/08/2025 01:30:42.3641	2,960050322294235E+000	-2,2072061E-003
27/08/2025 01:30:43.3641	2,956138327789304E+000	-2,1690065E-003
27/08/2025 01:30:44.3641	2,950707830333705E+000	-2,0544075E-003
27/08/2025 01:30:45.3641	2,949210129880903E+000	-2,0926071E-003
27/08/2025 01:30:46.3641	2,948699736595152E+000	-2,1308069E-003
27/08/2025 01:30:47.3641	2,944988647079470E+000	-2,0926071E-003
27/08/2025 01:30:48.3641	2,939733669567104E+000	-2,1499067E-003
27/08/2025 01:30:49.3641	2,943298407077783E+000	-2,0544075E-003
27/08/2025 01:30:50.3641	2,938849709510801E+000	-2,1308069E-003
27/08/2025 01:30:51.3641	2,938106303977966E+000	-2,0735073E-003
27/08/2025 01:30:52.3641	2,933628572940826E+000	-2,0544075E-003
27/08/2025 01:30:53.3641	2,933476714468000E+000	-2,1499067E-003
27/08/2025 01:30:54.3641	2,935423404169079E+000	-1,9780083E-003
27/08/2025 01:30:55.3641	2,931351573801038E+000	-2,0353077E-003
27/08/2025 01:30:56.3641	2,932834319305421E+000	-2,1499067E-003
27/08/2025 01:30:57.3641	2,931861007642738E+000	-2,1881063E-003
27/08/2025 01:30:58.3641	2,926682655382155E+000	-2,0544075E-003
27/08/2025 01:30:59.3641	2,924283217382431E+000	-1,9971081E-003
27/08/2025 01:31:00.3641	2,924007345867153E+000	-2,1308069E-003
27/08/2025 01:31:01.3641	2,920816357946393E+000	-2,1117069E-003
27/08/2025 01:31:02.3641	2,921616621494287E+000	-2,1117069E-003
27/08/2025 01:31:03.3641	2,915116340827939E+000	-2,1690065E-003
27/08/2025 01:31:04.3641	2,917978552627561E+000	-2,1117069E-003
27/08/2025 01:31:05.3641	2,916926917743680E+000	-2,0353077E-003
27/08/2025 01:31:06.3641	2,912817556333536E+000	-2,0735073E-003
27/08/2025 01:31:07.3641	2,917106724548333E+000	-2,0926071E-003
27/08/2025 01:31:08.3641	2,915487345361708E+000	-2,1690065E-003
27/08/2025 01:31:09.3641	2,912111424207687E+000	-2,1308069E-003
27/08/2025 01:31:10.3641	2,910222196292878E+000	-2,1117069E-003
27/08/2025 01:31:11.3641	2,910168358039854E+000	-2,0162079E-003
27/08/2025 01:31:12.3641	2,905918753004073E+000	-2,0544075E-003
27/08/2025 01:31:13.3641	2,908494922733306E+000	-2,1690065E-003
27/08/2025 01:31:14.3641	2,903609319877621E+000	-2,0353077E-003
27/08/2025 01:31:15.3641	2,898201525545112E+000	-2,2072061E-003
27/08/2025 01:31:16.3641	2,902082135677333E+000	-2,1308069E-003
27/08/2025 01:31:17.3641	2,901217781734459E+000	-2,1117069E-003
27/08/2025 01:31:18.3641	2,896940431022642E+000	-2,1117069E-003
27/08/2025 01:31:19.3641	2,896559053182600E+000	-2,1308069E-003
27/08/2025 01:31:20.3641	2,894990960741040E+000	-2,2263059E-003
27/08/2025 01:31:21.3641	2,892378837347028E+000	-2,1881063E-003
27/08/2025 01:31:22.3641	2,894364378023147E+000	-2,1117069E-003
27/08/2025 01:31:23.3641	2,896446079921716E+000	-2,1117069E-003
27/08/2025 01:31:24.3641	2,886464561891554E+000	-2,1499067E-003
27/08/2025 01:31:25.3641	2,888030112361903E+000	-1,9780083E-003
27/08/2025 01:31:26.3641	2,889550653028486E+000	-2,1117069E-003
27/08/2025 01:31:27.3641	2,885921050596234E+000	-2,1499067E-003
27/08/2025 01:31:28.3641	2,882866408348082E+000	-2,1117069E-003
27/08/2025 01:31:29.3641	2,880993756818768E+000	-2,1881063E-003
27/08/2025 01:31:30.3641	2,875039009904860E+000	-2,1308069E-003
27/08/2025 01:31:31.3641	2,873373353242869E+000	-2,0353077E-003
27/08/2025 01:31:32.3641	2,872722805261613E+000	-2,1117069E-003
27/08/2025 01:31:33.3641	2,871246480321886E+000	-2,1308069E-003
27/08/2025 01:31:34.3641	2,871730556201935E+000	-2,1499067E-003
27/08/2025 01:31:35.3641	2,872270248222350E+000	-2,1308069E-003
27/08/2025 01:31:36.3641	2,870312212610245E+000	-2,1117069E-003
27/08/2025 01:31:37.3641	2,872212602996825E+000	-2,1499067E-003
27/08/2025 01:31:38.3641	2,869045787143705E+000	-2,0544075E-003
27/08/2025 01:31:39.3641	2,864608667659759E+000	-2,2072061E-003
27/08/2025 01:31:40.3641	2,863678936386108E+000	-2,2454057E-003
27/08/2025 01:31:41.3641	2,863854395341873E+000	-2,0735073E-003
27/08/2025 01:31:42.3641	2,862405305862426E+000	-1,9780083E-003
27/08/2025 01:31:43.3641	2,856754277038574E+000	-2,1690065E-003
27/08/2025 01:31:44.3641	2,859835855484008E+000	-2,1690065E-003
27/08/2025 01:31:45.3641	2,860855180597298E+000	-2,1690065E-003
27/08/2025 01:31:46.3641	2,857567043256759E+000	-2,0735073E-003
27/08/2025 01:31:47.3641	2,852805836772918E+000	-2,1881063E-003
27/08/2025 01:31:48.3641	2,856858162403107E+000	-2,1690065E-003
27/08/2025 01:31:49.3641	2,858179119682310E+000	-2,0926071E-003
27/08/2025 01:31:50.3641	2,854730292606355E+000	-2,1499067E-003
27/08/2025 01:31:51.3641	2,849685682344436E+000	-2,0353077E-003
27/08/2025 01:31:52.3641	2,848882523393627E+000	-2,1690065E-003
27/08/2025 01:31:53.3641	2,847151022100448E+000	-2,1690065E-003
27/08/2025 01:31:54.3641	2,846611485767364E+000	-2,1308069E-003
27/08/2025 01:31:55.3641	2,845241350030896E+000	-2,2263059E-003
27/08/2025 01:31:56.3641	2,845368588209151E+000	-2,1499067E-003
27/08/2025 01:31:57.3641	2,843001801872251E+000	-2,1117069E-003
27/08/2025 01:31:58.3641	2,837756172084807E+000	-2,2072061E-003
27/08/2025 01:31:59.3641	2,839841366863251E+000	-2,1117069E-003
27/08/2025 01:32:00.3641	2,840457369041438E+000	-2,1690065E-003
