time/s	I/mA	<Ewe/V>	
27/08/2025 00:03:59.1020	1,3704944E-002	-4,1616145E-003
27/08/2025 00:03:59.2020	4,7958097E-003	-4,1625695E-003
27/08/2025 00:03:59.3020	1,1159477E-002	-4,1595898E-003
27/08/2025 00:03:59.4020	7,9776440E-003	-4,1699419E-003
27/08/2025 00:03:59.5020	1,3068578E-002	-4,1618817E-003
27/08/2025 00:03:59.6020	7,9776440E-003	-4,1595898E-003
27/08/2025 00:03:59.7020	1,0523110E-002	-4,1645174E-003
27/08/2025 00:03:59.8020	1,5614044E-002	-4,1597812E-003
27/08/2025 00:03:59.9020	1,2432210E-002	-4,1579469E-003
27/08/2025 00:04:00.0020	9,8867435E-003	-4,1634096E-003
27/08/2025 00:04:00.1020	1,1795843E-002	-4,1624932E-003
27/08/2025 00:04:00.2020	1,3704944E-002	-4,1630659E-003
27/08/2025 00:04:00.3020	7,9776440E-003	-4,1666189E-003
27/08/2025 00:04:00.4020	5,4321769E-003	-4,1598571E-003
27/08/2025 00:04:00.5020	6,0685435E-003	-4,1654343E-003
27/08/2025 00:04:00.6020	8,6140092E-003	-4,1609267E-003
27/08/2025 00:04:00.7020	7,9776440E-003	-4,1644028E-003
27/08/2025 00:04:00.8020	1,1795843E-002	-4,1590170E-003
27/08/2025 00:04:00.9020	9,8867435E-003	-4,1628750E-003
27/08/2025 00:04:01.0020	1,1795843E-002	-4,1605067E-003
27/08/2025 00:04:01.1020	4,7958097E-003	-4,1547385E-003
27/08/2025 00:04:01.2020	1,6139771E-003	-4,1626841E-003
27/08/2025 00:04:01.3020	7,3412773E-003	-4,1636392E-003
27/08/2025 00:04:01.4020	9,2503773E-003	-4,1571832E-003
27/08/2025 00:04:01.5020	7,9776440E-003	-4,1663512E-003
27/08/2025 00:04:01.6020	7,3412773E-003	-4,1601630E-003
27/08/2025 00:04:01.7020	9,8867435E-003	-4,1600098E-003
27/08/2025 00:04:01.8020	6,7049102E-003	-4,1622641E-003
27/08/2025 00:04:01.9020	1,0523110E-002	-4,1591697E-003
27/08/2025 00:04:02.0020	1,7523142E-002	-4,1597812E-003
27/08/2025 00:04:02.1020	1,0523110E-002	-4,1598571E-003
27/08/2025 00:04:02.2020	1,1795843E-002	-4,1652815E-003
27/08/2025 00:04:02.3020	4,1594426E-003	-4,1556172E-003
27/08/2025 00:04:02.4020	1,1795843E-002	-4,1683759E-003
27/08/2025 00:04:02.5020	9,2503773E-003	-4,1637532E-003
27/08/2025 00:04:02.6020	6,0685435E-003	-4,1493909E-003
27/08/2025 00:04:02.7020	1,1795843E-002	-4,1627986E-003
27/08/2025 00:04:02.8020	9,2503773E-003	-4,1617290E-003
27/08/2025 00:04:02.9020	9,8867435E-003	-4,1591697E-003
27/08/2025 00:04:03.0020	9,8867435E-003	-4,1645174E-003
27/08/2025 00:04:03.1020	9,8867435E-003	-4,1590552E-003
27/08/2025 00:04:03.2020	8,6140092E-003	-4,1576801E-003
27/08/2025 00:04:03.3020	6,7049102E-003	-4,1587497E-003
27/08/2025 00:04:03.4020	1,6250411E-002	-4,1579087E-003
27/08/2025 00:04:03.5020	6,0685435E-003	-4,1523320E-003
27/08/2025 00:04:03.6020	1,8159511E-002	-4,1627223E-003
27/08/2025 00:04:03.7020	5,4321769E-003	-4,1634096E-003
27/08/2025 00:04:03.8020	3,5230771E-003	-4,1557318E-003
27/08/2025 00:04:03.9020	1,0523110E-002	-4,1629896E-003
27/08/2025 00:04:04.0020	9,2503773E-003	-4,1612326E-003
27/08/2025 00:04:04.1020	5,4321769E-003	-4,1521029E-003
27/08/2025 00:04:04.2020	5,4321769E-003	-4,1600866E-003
27/08/2025 00:04:04.3020	6,7049102E-003	-4,1656638E-003
27/08/2025 00:04:04.4020	7,3412773E-003	-4,1611181E-003
27/08/2025 00:04:04.5020	9,2503773E-003	-4,1689104E-003
27/08/2025 00:04:04.6020	1,0523110E-002	-4,1630277E-003
27/08/2025 00:04:04.7020	1,7523142E-002	-4,1564954E-003
27/08/2025 00:04:04.8020	1,1795843E-002	-4,1671535E-003
27/08/2025 00:04:04.9020	2,8867100E-003	-4,1596279E-003
27/08/2025 00:04:05.0020	9,8867435E-003	-4,1602012E-003
27/08/2025 00:04:05.1020	1,2432210E-002	-4,1675735E-003
27/08/2025 00:04:05.2020	1,3704944E-002	-4,1615763E-003
27/08/2025 00:04:05.3020	1,1159477E-002	-4,1588256E-003
27/08/2025 00:04:05.4020	1,3704944E-002	-4,1627223E-003
27/08/2025 00:04:05.5020	9,2503773E-003	-4,1644028E-003
27/08/2025 00:04:05.6020	1,4341311E-002	-4,1586733E-003
27/08/2025 00:04:05.7020	1,2432210E-002	-4,1613085E-003
27/08/2025 00:04:05.8020	1,1159477E-002	-4,1593607E-003
27/08/2025 00:04:05.9020	1,0523110E-002	-4,1618817E-003
27/08/2025 00:04:06.0020	1,3068578E-002	-4,1676504E-003
27/08/2025 00:04:06.1020	9,2503773E-003	-4,1631041E-003
27/08/2025 00:04:06.2020	4,1594426E-003	-4,1536307E-003
27/08/2025 00:04:06.3020	7,9776440E-003	-4,1692923E-003
27/08/2025 00:04:06.4020	1,0523110E-002	-4,1610030E-003
27/08/2025 00:04:06.5020	1,1159477E-002	-4,1575651E-003
27/08/2025 00:04:06.6020	4,1594426E-003	-4,1591697E-003
27/08/2025 00:04:06.7020	1,4977678E-002	-4,1634860E-003
27/08/2025 00:04:06.8020	1,0523110E-002	-4,1572982E-003
27/08/2025 00:04:06.9020	9,8867435E-003	-4,1616526E-003
27/08/2025 00:04:07.0020	6,0685435E-003	-4,1594752E-003
27/08/2025 00:04:07.1020	6,0685435E-003	-4,1562282E-003
27/08/2025 00:04:07.2020	1,1159477E-002	-4,1595516E-003
27/08/2025 00:04:07.3020	1,1795843E-002	-4,1580237E-003
27/08/2025 00:04:07.4020	1,2432210E-002	-4,1509182E-003
27/08/2025 00:04:07.5020	1,3068578E-002	-4,1617667E-003
27/08/2025 00:04:07.6020	4,7958097E-003	-4,1557699E-003
27/08/2025 00:04:07.7020	1,6886778E-002	-4,1594370E-003
27/08/2025 00:04:07.8020	4,7958097E-003	-4,1600484E-003
27/08/2025 00:04:07.9020	1,0523110E-002	-4,1622259E-003
27/08/2025 00:04:08.0020	9,2503773E-003	-4,1573741E-003
27/08/2025 00:04:08.1020	9,8867435E-003	-4,1651670E-003
27/08/2025 00:04:08.2020	3,5230771E-003	-4,1636392E-003
27/08/2025 00:04:08.3020	1,4341311E-002	-4,1547385E-003
27/08/2025 00:04:08.4020	1,1795843E-002	-4,1637532E-003
27/08/2025 00:04:08.5020	1,3068578E-002	-4,1582147E-003
27/08/2025 00:04:08.6020	5,4321769E-003	-4,1609267E-003
27/08/2025 00:04:08.7020	1,4341311E-002	-4,1652815E-003
27/08/2025 00:04:08.8020	1,0523110E-002	-4,1605067E-003
27/08/2025 00:04:08.9020	1,3704944E-002	-4,1632568E-003
27/08/2025 00:04:09.0020	2,8867100E-003	-4,1623018E-003
27/08/2025 00:04:09.1020	1,0523110E-002	-4,1668094E-003
27/08/2025 00:04:09.2020	9,2503773E-003	-4,1592843E-003
27/08/2025 00:04:09.3020	6,7049102E-003	-4,1646706E-003
27/08/2025 00:04:09.4020	5,4321769E-003	-4,1644028E-003
27/08/2025 00:04:09.5020	8,6140092E-003	-4,1555022E-003
27/08/2025 00:04:09.6020	1,4977678E-002	-4,1665421E-003
27/08/2025 00:04:09.7020	6,7049102E-003	-4,1603534E-003
27/08/2025 00:04:09.8020	9,2503773E-003	-4,1610799E-003
27/08/2025 00:04:09.9020	7,3412773E-003	-4,1641355E-003
27/08/2025 00:04:10.0020	1,1159477E-002	-4,1660075E-003
27/08/2025 00:04:10.1020	1,3068578E-002	-4,1634860E-003
27/08/2025 00:04:10.2020	9,2503773E-003	-4,1732653E-003
27/08/2025 00:04:10.3020	7,9776440E-003	-4,1662361E-003
27/08/2025 00:04:10.4020	1,0523110E-002	-4,1685286E-003
27/08/2025 00:04:10.5020	1,1159477E-002	-4,1645560E-003
27/08/2025 00:04:10.6020	8,6140092E-003	-4,1622259E-003
27/08/2025 00:04:10.7020	6,0685435E-003	-4,1630277E-003
27/08/2025 00:04:10.8020	7,3412773E-003	-4,1735712E-003
27/08/2025 00:04:10.9020	1,1795843E-002	-4,1584438E-003
27/08/2025 00:04:11.0020	1,0523110E-002	-4,1669626E-003
27/08/2025 00:04:11.1020	1,0523110E-002	-4,1634478E-003
27/08/2025 00:04:11.2020	1,1795843E-002	-4,1636773E-003
27/08/2025 00:04:11.3020	2,2503431E-003	-4,1633332E-003
27/08/2025 00:04:11.4020	1,1159477E-002	-4,1689486E-003
27/08/2025 00:04:11.5020	2,2503431E-003	-4,1577183E-003
27/08/2025 00:04:11.6020	1,6250411E-002	-4,1625313E-003
27/08/2025 00:04:11.7020	1,6139771E-003	-4,1677644E-003
27/08/2025 00:04:11.8020	6,7049102E-003	-4,1615763E-003
27/08/2025 00:04:11.9020	1,1795843E-002	-4,1610412E-003
27/08/2025 00:04:12.0020	1,3068578E-002	-4,1719284E-003
27/08/2025 00:04:12.1020	7,9776440E-003	-4,1665803E-003
27/08/2025 00:04:12.2020	6,7049102E-003	-4,1668857E-003
27/08/2025 00:04:12.3020	7,9776440E-003	-4,1702092E-003
27/08/2025 00:04:12.4020	7,9776440E-003	-4,1600866E-003
27/08/2025 00:04:12.5020	7,9776440E-003	-4,1648610E-003
27/08/2025 00:04:12.6020	1,3068578E-002	-4,1689868E-003
27/08/2025 00:04:12.7020	9,7761012E-004	-4,1632950E-003
27/08/2025 00:04:12.8020	4,7958097E-003	-4,1570305E-003
27/08/2025 00:04:12.9020	9,8867435E-003	-4,1717752E-003
27/08/2025 00:04:13.0020	7,3412773E-003	-4,1622641E-003
27/08/2025 00:04:13.1020	7,9776440E-003	-4,1625313E-003
27/08/2025 00:04:13.2020	9,2503773E-003	-4,1686818E-003
27/08/2025 00:04:13.3020	9,8867435E-003	-4,1645174E-003
27/08/2025 00:04:13.4020	1,1159477E-002	-4,1631809E-003
27/08/2025 00:04:13.5020	9,8867435E-003	-4,1707824E-003
27/08/2025 00:04:13.6020	9,8867435E-003	-4,1616145E-003
27/08/2025 00:04:13.7020	4,7958097E-003	-4,1602012E-003
27/08/2025 00:04:13.8020	1,1159477E-002	-4,1662748E-003
27/08/2025 00:04:13.9020	8,6140092E-003	-4,1636773E-003
27/08/2025 00:04:14.0020	9,2503773E-003	-4,1624545E-003
27/08/2025 00:04:14.1020	7,3412773E-003	-4,1673062E-003
27/08/2025 00:04:14.2020	8,6140092E-003	-4,1686432E-003
27/08/2025 00:04:14.3020	4,7958097E-003	-4,1628368E-003
27/08/2025 00:04:14.4020	9,8867435E-003	-4,1687577E-003
27/08/2025 00:04:14.5020	9,8867435E-003	-4,1643265E-003
27/08/2025 00:04:14.6020	6,7049102E-003	-4,1634478E-003
27/08/2025 00:04:14.7020	2,8867100E-003	-4,1697891E-003
27/08/2025 00:04:14.8020	1,4977678E-002	-4,1580619E-003
27/08/2025 00:04:14.9020	9,8867435E-003	-4,1610030E-003
27/08/2025 00:04:15.0020	1,4341311E-002	-4,1660839E-003
27/08/2025 00:04:15.1020	1,3068578E-002	-4,1645560E-003
27/08/2025 00:04:15.2020	7,9776440E-003	-4,1729980E-003
27/08/2025 00:04:15.3020	1,2432210E-002	-4,1663130E-003
27/08/2025 00:04:15.4020	5,4321769E-003	-4,1636773E-003
27/08/2025 00:04:15.5020	8,6140092E-003	-4,1624932E-003
27/08/2025 00:04:15.6020	7,9776440E-003	-4,1729216E-003
27/08/2025 00:04:15.7020	1,2432210E-002	-4,1572214E-003
27/08/2025 00:04:15.8020	1,1795843E-002	-4,1645560E-003
27/08/2025 00:04:15.9020	1,2432210E-002	-4,1710115E-003
27/08/2025 00:04:16.0020	8,6140092E-003	-4,1633332E-003
27/08/2025 00:04:16.1020	6,7049102E-003	-4,1687577E-003
27/08/2025 00:04:16.2020	1,6886778E-002	-4,1700951E-003
27/08/2025 00:04:16.3020	7,3412773E-003	-4,1620727E-003
27/08/2025 00:04:16.4020	4,7958097E-003	-4,1662361E-003
27/08/2025 00:04:16.5020	7,9776440E-003	-4,1666953E-003
27/08/2025 00:04:16.6020	8,6140092E-003	-4,1651288E-003
27/08/2025 00:04:16.7020	1,4341311E-002	-4,1613849E-003
27/08/2025 00:04:16.8020	1,3068578E-002	-4,1705915E-003
27/08/2025 00:04:16.9020	3,5230771E-003	-4,1640592E-003
27/08/2025 00:04:17.0020	4,1594426E-003	-4,1657020E-003
27/08/2025 00:04:17.1020	1,3068578E-002	-4,1694837E-003
27/08/2025 00:04:17.2020	9,8867435E-003	-4,1678026E-003
27/08/2025 00:04:17.3020	8,6140092E-003	-4,1654343E-003
27/08/2025 00:04:17.4020	1,2432210E-002	-4,1716988E-003
27/08/2025 00:04:17.5020	1,0523110E-002	-4,1667330E-003
27/08/2025 00:04:17.6020	1,3704944E-002	-4,1596279E-003
27/08/2025 00:04:17.7020	1,4341311E-002	-4,1726539E-003
27/08/2025 00:04:17.8020	4,7958097E-003	-4,1593220E-003
27/08/2025 00:04:17.9020	9,2503773E-003	-4,1631041E-003
27/08/2025 00:04:18.0020	7,9776440E-003	-4,1647088E-003
27/08/2025 00:04:18.1020	5,4321769E-003	-4,1632568E-003
27/08/2025 00:04:18.2020	5,4321769E-003	-4,1607362E-003
27/08/2025 00:04:18.3020	4,7958097E-003	-4,1701710E-003
27/08/2025 00:04:18.4020	9,8867435E-003	-4,1633714E-003
27/08/2025 00:04:18.5020	6,7049102E-003	-4,1690250E-003
27/08/2025 00:04:18.6020	7,3412773E-003	-4,1656257E-003
27/08/2025 00:04:18.7020	4,7958097E-003	-4,1625695E-003
27/08/2025 00:04:18.8020	5,4321769E-003	-4,1599334E-003
27/08/2025 00:04:18.9020	1,3704944E-002	-4,1636392E-003
27/08/2025 00:04:19.0020	7,9776440E-003	-4,1632950E-003
27/08/2025 00:04:19.1020	1,1159477E-002	-4,1594370E-003
27/08/2025 00:04:19.2020	1,3704944E-002	-4,1739913E-003
27/08/2025 00:04:19.3020	1,0523110E-002	-4,1623018E-003
27/08/2025 00:04:19.4020	1,2432210E-002	-4,1649379E-003
27/08/2025 00:04:19.5020	1,6250411E-002	-4,1662748E-003
27/08/2025 00:04:19.6020	5,4321769E-003	-4,1618436E-003
27/08/2025 00:04:19.7020	1,2432210E-002	-4,1593988E-003
27/08/2025 00:04:19.8020	1,4341311E-002	-4,1722339E-003
27/08/2025 00:04:19.9020	1,6886778E-002	-4,1651288E-003
27/08/2025 00:04:20.0020	9,8867435E-003	-4,1600866E-003
27/08/2025 00:04:20.1020	1,3704944E-002	-4,1627223E-003
27/08/2025 00:04:20.2020	1,1795843E-002	-4,1626459E-003
27/08/2025 00:04:20.3020	6,0685435E-003	-4,1697123E-003
27/08/2025 00:04:20.4020	5,4321769E-003	-4,1677263E-003
27/08/2025 00:04:20.5020	1,1159477E-002	-4,1629896E-003
27/08/2025 00:04:20.6020	1,0523110E-002	-4,1655106E-003
27/08/2025 00:04:20.7020	1,2432210E-002	-4,1736853E-003
27/08/2025 00:04:20.8020	6,0685435E-003	-4,1600866E-003
27/08/2025 00:04:20.9020	3,5230771E-003	-4,1660457E-003
27/08/2025 00:04:21.0020	8,6140092E-003	-4,1698273E-003
27/08/2025 00:04:21.1020	9,2503773E-003	-4,1626459E-003
27/08/2025 00:04:21.2020	1,1159477E-002	-4,1636010E-003
27/08/2025 00:04:21.3020	9,2503773E-003	-4,1691400E-003
27/08/2025 00:04:21.4020	9,8867435E-003	-4,1618817E-003
27/08/2025 00:04:21.5020	1,1159477E-002	-4,1626841E-003
27/08/2025 00:04:21.6020	3,5230771E-003	-4,1687195E-003
27/08/2025 00:04:21.7020	1,0523110E-002	-4,1603153E-003
27/08/2025 00:04:21.8020	1,5614044E-002	-4,1668857E-003
27/08/2025 00:04:21.9020	6,0685435E-003	-4,1688341E-003
27/08/2025 00:04:22.0020	1,2432210E-002	-4,1619199E-003
27/08/2025 00:04:22.1020	1,3704944E-002	-4,1646324E-003
27/08/2025 00:04:22.2020	1,1795843E-002	-4,1700564E-003
27/08/2025 00:04:22.3020	2,2503431E-003	-4,1663130E-003
27/08/2025 00:04:22.4020	1,0523110E-002	-4,1635246E-003
27/08/2025 00:04:22.5020	8,6140092E-003	-4,1700951E-003
27/08/2025 00:04:22.6020	1,1159477E-002	-4,1674972E-003
27/08/2025 00:04:22.7020	1,3704944E-002	-4,1668094E-003
27/08/2025 00:04:22.8020	2,2503431E-003	-4,1676885E-003
27/08/2025 00:04:22.9020	1,0523110E-002	-4,1625313E-003
27/08/2025 00:04:23.0020	1,1795843E-002	-4,1678408E-003
27/08/2025 00:04:23.1020	7,9776440E-003	-4,1690250E-003
27/08/2025 00:04:23.2020	5,4321769E-003	-4,1666953E-003
27/08/2025 00:04:23.3020	5,4321769E-003	-4,1663893E-003
27/08/2025 00:04:23.4020	7,3412773E-003	-4,1685286E-003
27/08/2025 00:04:23.5020	7,3412773E-003	-4,1650906E-003
27/08/2025 00:04:23.6020	4,7958097E-003	-4,1621113E-003
27/08/2025 00:04:23.7020	1,0523110E-002	-4,1706297E-003
27/08/2025 00:04:23.8020	1,1795843E-002	-4,1617290E-003
27/08/2025 00:04:23.9020	2,2503431E-003	-4,1676117E-003
27/08/2025 00:04:24.0020	1,1795843E-002	-4,1691018E-003
27/08/2025 00:04:24.1020	1,0523110E-002	-4,1602775E-003
27/08/2025 00:04:24.2020	1,2432210E-002	-4,1665421E-003
27/08/2025 00:04:24.3020	1,4341311E-002	-4,1681086E-003
27/08/2025 00:04:24.4020	7,3412773E-003	-4,1678790E-003
27/08/2025 00:04:24.5020	9,2503773E-003	-4,1684904E-003
27/08/2025 00:04:24.6020	4,1594426E-003	-4,1724630E-003
27/08/2025 00:04:24.7020	4,1594426E-003	-4,1684522E-003
27/08/2025 00:04:24.8020	1,3704944E-002	-4,1694455E-003
27/08/2025 00:04:24.9020	9,8867435E-003	-4,1670389E-003
27/08/2025 00:04:25.0020	4,1594426E-003	-4,1647088E-003
27/08/2025 00:04:25.1020	1,3704944E-002	-4,1665421E-003
27/08/2025 00:04:25.2020	7,9776440E-003	-4,1689868E-003
27/08/2025 00:04:25.3020	6,0685435E-003	-4,1593988E-003
27/08/2025 00:04:25.4020	1,2432210E-002	-4,1673826E-003
27/08/2025 00:04:25.5020	7,9776440E-003	-4,1618817E-003
27/08/2025 00:04:25.6020	1,1159477E-002	-4,1581383E-003
27/08/2025 00:04:25.7020	1,3068578E-002	-4,1668094E-003
27/08/2025 00:04:25.8020	1,0523110E-002	-4,1677263E-003
27/08/2025 00:04:25.9020	4,1594426E-003	-4,1638683E-003
27/08/2025 00:04:26.0020	7,9776440E-003	-4,1644410E-003
27/08/2025 00:04:26.1020	7,9776440E-003	-4,1665039E-003
27/08/2025 00:04:26.2020	1,3704944E-002	-4,1574123E-003
27/08/2025 00:04:26.3020	8,6140092E-003	-4,1711642E-003
27/08/2025 00:04:26.4020	7,9776440E-003	-4,1665421E-003
27/08/2025 00:04:26.5020	4,7958097E-003	-4,1659311E-003
27/08/2025 00:04:26.6020	1,3704944E-002	-4,1690250E-003
27/08/2025 00:04:26.7020	1,1795843E-002	-4,1676885E-003
27/08/2025 00:04:26.8020	1,2432210E-002	-4,1584438E-003
27/08/2025 00:04:26.9020	7,3412773E-003	-4,1713552E-003
27/08/2025 00:04:27.0020	8,6140092E-003	-4,1680322E-003
27/08/2025 00:04:27.1020	1,3068578E-002	-4,1644410E-003
27/08/2025 00:04:27.2020	9,2503773E-003	-4,1643647E-003
27/08/2025 00:04:27.3020	1,8159511E-002	-4,1658925E-003
27/08/2025 00:04:27.4020	1,3704944E-002	-4,1564191E-003
27/08/2025 00:04:27.5020	9,2503773E-003	-4,1618054E-003
27/08/2025 00:04:27.6020	4,7958097E-003	-4,1672676E-003
27/08/2025 00:04:27.7020	1,4341311E-002	-4,1728835E-003
27/08/2025 00:04:27.8020	2,8867100E-003	-4,1683759E-003
27/08/2025 00:04:27.9020	7,3412773E-003	-4,1702855E-003
27/08/2025 00:04:28.0020	1,2432210E-002	-4,1679172E-003
27/08/2025 00:04:28.1020	8,6140092E-003	-4,1635246E-003
27/08/2025 00:04:28.2020	1,3704944E-002	-4,1678026E-003
27/08/2025 00:04:28.3020	8,6140092E-003	-4,1620727E-003
27/08/2025 00:04:28.4020	9,7761012E-004	-4,1665421E-003
27/08/2025 00:04:28.5020	9,7761012E-004	-4,1695982E-003
27/08/2025 00:04:28.6020	9,2503773E-003	-4,1614617E-003
27/08/2025 00:04:28.7020	7,9776440E-003	-4,1700951E-003
27/08/2025 00:04:28.8020	1,1159477E-002	-4,1707437E-003
27/08/2025 00:04:28.9020	5,4321769E-003	-4,1621877E-003
27/08/2025 00:04:29.0020	1,1159477E-002	-4,1665039E-003
27/08/2025 00:04:29.1020	6,0685435E-003	-4,1678408E-003
27/08/2025 00:04:29.2020	1,8159511E-002	-4,1630277E-003
27/08/2025 00:04:29.3020	8,6140092E-003	-4,1637532E-003
27/08/2025 00:04:29.4020	6,0685435E-003	-4,1689868E-003
27/08/2025 00:04:29.5020	1,3704944E-002	-4,1603534E-003
27/08/2025 00:04:29.6020	9,2503773E-003	-4,1663130E-003
27/08/2025 00:04:29.7020	6,0685435E-003	-4,1614617E-003
27/08/2025 00:04:29.8020	9,8867435E-003	-4,1590170E-003
27/08/2025 00:04:29.9020	1,3068578E-002	-4,1616145E-003
27/08/2025 00:04:30.0020	1,0523110E-002	-4,1702092E-003
27/08/2025 00:04:30.1020	1,1795843E-002	-4,1675353E-003
27/08/2025 00:04:30.2020	3,5230771E-003	-4,1650906E-003
27/08/2025 00:04:30.3020	1,4341311E-002	-4,1704387E-003
27/08/2025 00:04:30.4020	1,3068578E-002	-4,1595898E-003
27/08/2025 00:04:30.5020	1,5614044E-002	-4,1642124E-003
27/08/2025 00:04:30.6020	1,8159511E-002	-4,1725780E-003
27/08/2025 00:04:30.7020	9,2503773E-003	-4,1614235E-003
27/08/2025 00:04:30.8020	9,8867435E-003	-4,1650906E-003
27/08/2025 00:04:30.9020	7,3412773E-003	-4,1707056E-003
